# Personajes del juego, sacados de chara_param y chara_base.
# identidad = el valor del campo 0xBA162C11 de la partida, en hex.
# Lo genera herramientas/construir_personajes.py.
identidad,chara_base_id,indice,rareza,rareza_valor,nombre_es,nombre_en,apt_entrenador,apt_gerente,tec1,tec2,tec3,tec4,tec5,tec6,tec7,tec8,tec9,tec1_nivel,tec2_nivel,tec3_nivel,tec4_nivel,tec5_nivel,tec6_nivel,tec7_nivel,tec8_nivel,tec9_nivel,arquetipo_valor,clave_personal,tablero
E197746B,1214478873,8,normal,0,Sam Kincaid,Sam Kincaid,,,57DB682D,220FE735,36F41C6B,CE21ACAC,0A9E0118,E40D7BD6,9BD05F02,43BD3A61,47981F48,1,13,20,30,38,43,30,38,43,2,8,
E19C2370,1214786818,4484,normal,0,Cygnus Starkey,Cygnus Starkey,,,16499975,3EF63183,5B32677A,019EDE6A,C5B98A76,47981F48,74741221,F2D34877,723D7CA1,1,13,20,30,38,43,30,38,43,1,10,
E1A316BA,1213667528,1507,normal,0,Marilyn Henshaw,Marilyn Henshaw,,,744A5172,8A455DEF,B351B4A7,E720CCBF,E3E5A0DB,D1A8183F,EC052D23,AF1B85D8,6BF911A6,1,13,20,30,38,43,30,38,43,4,7,
E1A52608,1213278330,4388,normal,0,Joseph King,Joseph King,,,046D8ECB,A611D7A6,A25C4FE2,917B15A7,E94EEA7E,D1A8183F,EE997908,6CFB4F3A,723D7CA1,1,13,20,30,38,43,30,38,43,0,1,
E1D77523,1210284881,2323,normal,0,Ugg LeMugg,Ugg LeMugg,,,357B4A6B,E1C433B6,E8C04147,67FB9048,029C2CF0,6BF911A6,3D6C3AB1,A87FF167,47981F48,1,13,20,30,38,43,30,38,43,4,7,
E1DDE88E,1210705660,3196,normal,0,Delia Sykes,Delia Sykes,,,94884506,2A0DCADD,BD0AA100,A86FFCEF,63B6080C,6BF911A6,C3DBA1D0,CF94147C,E40D7BD6,1,13,20,30,38,43,30,38,43,1,4,
E1E03107,1209286517,202,normal,0,Fred Crumb,Fred Crumb,,,D1DFD83A,835F0219,C6089F25,3A80BA2E,400C2F32,47981F48,FC3BBA19,013D342B,E40D7BD6,1,13,20,30,38,43,30,38,43,2,4,
E1E0BE4A,1209315384,4146,normal,0,Shaula Toxbarb,Shaula Toxbarb,,,357B4A6B,E8F6F586,1CCF1AAC,EC052D23,708A6DAC,6BF911A6,4FD991AC,FA728FDE,E40D7BD6,1,13,20,30,38,43,30,38,43,5,5,
E1E8A98C,1209837566,5755,normal,0,Tony Strider,Tony Strider,,,D1DFD83A,44C94356,0DD16BC6,5B32677A,DA79BDB3,47981F48,5F6FF2B6,11A04950,6BF911A6,1,13,20,30,38,43,30,38,43,5,3,
E1EF050D,1209731967,4625,normal,0,Norwin Naeve ,Norwin Naeve ,,,57DB682D,67FB9048,DB595BE3,C17CE612,9A5EF43B,6BF911A6,C3DBA1D0,6CFB4F3A,E40D7BD6,1,13,20,30,38,43,30,38,43,1,2,
E1FAFF04,1208938870,4962,normal,0,Domino Guerrera,Domino Guerrera,,,53BDEE08,2E7B4170,F94B6EAD,8F10B7B5,028C2178,47981F48,74741221,D17962C1,E40D7BD6,1,13,20,30,38,43,30,38,43,2,2,
E1FD934B,1208589625,2101,normal,0,Marina Coaster,Marina Coaster,,,046D8ECB,B8E28C1C,960F6C90,3E45D64A,FD16FB61,6BF911A6,B1602A42,7DCDA796,D1A8183F,1,13,20,30,38,43,30,38,43,4,11,
E20C6147,1274572597,3053,normal,0,Jon Himmel,Jon Himmel,,,94884506,2A0DCADD,603C0EB6,9BC0528A,63B6080C,6BF911A6,C9F63FDA,F8FED67D,E40D7BD6,1,13,20,30,38,43,30,38,43,2,7,
E213A005,1273474679,20,normal,0,Derek Swing,Derek Swing,,,57DB682D,446AA917,44C94356,8B4D2279,ED137FB2,E40D7BD6,ED137FB2,E15CCA1E,6BF911A6,1,13,20,30,38,43,30,38,43,1,4,
E2197ADD,1273853103,5017,normal,0,Maxwell Carson,Maxwell Carson,,,708F3D16,835F0219,9B48A6AA,019EDE6A,3E45D64A,6BF911A6,019EDE6A,446AA917,723D7CA1,1,13,20,30,38,43,30,38,43,4,8,
E227C2D4,1272171686,1527,normal,0,Hoots Knightly,Hoots Knightly,,,531E0449,E94EEA7E,546F2DC4,A0F528AF,EE3A9349,47981F48,6B8F360D,A722BBD9,E40D7BD6,1,13,20,30,38,43,30,38,43,3,8,
E22C1A82,1272452336,1725,normal,0,Joe Dawes ,Joe Dawes,,,B3DC103D,74C7F5E8,1E65FA46,B435C018,A87FF167,6BF911A6,32929A4E,74D7F860,47981F48,1,13,20,30,38,43,30,38,43,0,6,
E23A799E,1271822316,5526,normal,0,Margot Napier,Margot Napier,,,5778826C,06EAA75D,1A037C63,F5A73140,A36F239D,723D7CA1,D59710C4,D9505148,47981F48,1,13,20,30,38,43,30,38,43,5,8,
E24B6F7A,1270833416,3738,normal,0,Maia,Maia,,,53BDEE08,431ED020,A3CCC9DC,4990A46B,7670BFA2,47981F48,FE9CFDDB,F8FED67D,E40D7BD6,1,13,20,30,38,43,30,38,43,3,4,
E25359D8,1269258154,3375,normal,0,Zander Warmington,Zander Warmington,,,046D8ECB,64A602E7,D04A0EBE,3CFCBC8F,623683BA,D1A8183F,3D6C3AB1,A87FF167,47981F48,1,13,20,30,38,43,30,38,43,5,3,
E254F559,1268841259,4837,normal,0,Jimmy Wongfu,Jimmy Wongfu,,,94884506,564D390E,177C2217,C6089F25,2A1DC755,723D7CA1,0A06F8B0,979FEAAE,47981F48,1,13,20,30,38,43,30,38,43,2,6,
E2593CE0,1269641874,3176,normal,0,Bowan Arras,Bowan Arras,,,531E0449,ED9B8B92,FE9CFDDB,ACAA908B,F4BCC4F9,6BF911A6,603C0EB6,F8FED67D,723D7CA1,1,13,20,30,38,43,30,38,43,0,1,
E2646A24,1267754070,4166,normal,0,Kudon Kanran,Kudon Kanran,,,904D2962,904879D8,12A2BBCA,88C724C3,94A60BDD,723D7CA1,74D7F860,7C5D21A8,47981F48,1,13,20,30,38,43,30,38,43,1,4,
E264E569,1267788571,218,normal,0,Dom Foreman,Dom Foreman,,,904D2962,C6089F25,3A80BA2E,F5A73140,A87FF167,E40D7BD6,044047B7,27EA6D01,6BF911A6,1,13,20,30,38,43,30,38,43,2,1,
E2686259,1268542507,5640,normal,0,Gregory Smith,Gregory Smith,,,860FB8F9,5228388C,10A836C6,B9EAF38A,BD2F9FEE,D1A8183F,C2CDF341,7BB1A137,723D7CA1,1,13,20,30,38,43,30,38,43,5,12,
E26DF021,1268383315,4788,normal,0,Serge Atanas,Serge Atanas,,,744A5172,328297C6,EE997908,F2D34877,65E2976B,6BF911A6,F2D34877,35E6E379,E40D7BD6,1,13,20,30,38,43,30,38,43,5,7,
E2713715,-955130406,4464,fabled,8,Sonny Wright,Sonny Wright,,,BC9407B1,6DE0BA83,155391F5,6DE0BA83,155391F5,6BF911A6,BC9407B1,6DE0BA83,E40D7BD6,1,13,20,30,38,43,30,38,43,3,4,
E273CBB4,-180355550,3978,hero,7,Falco Flashman,Falco Flashman,,,B63CCAB3,FA628256,1BBB639B,B63CCAB3,1BBB639B,F1113D2E,,,,1,13,20,30,38,43,0,0,0,1,9,B9826D7F
E27E2B6A,1267344664,4982,normal,0,Aimee Porteret,Aimee Porteret,,,57DB682D,220FE735,C2CDF341,BD0AA100,6CFB4F3A,E40D7BD6,BC27E078,1ED61D8F,6BF911A6,1,13,20,30,38,43,30,38,43,3,12,
E27FA6A9,1267443931,5856,normal,0,Victorio Cryptix,Victorio Cryptix,,,F2ED0B24,1080AF00,C3D606F8,CF94147C,1080AF00,6BF911A6,FC3BBA19,979FEAAE,47981F48,1,13,20,30,38,43,30,38,43,1,8,
E28B11FA,1266622344,2620,normal,0,Suno Aisu,Suno Aisu,,,046D8ECB,DFB4AE41,B1E8DE62,491670C4,06EAA75D,D1A8183F,B9CFCD64,A36F239D,723D7CA1,1,13,20,30,38,43,30,38,43,0,12,
E2963CFB,1264726665,145,normal,0,Danny Wood,Danny Wood,,,16499975,A87FF167,0DD16BC6,C26E1900,83C7FBB1,47981F48,546F2DC4,B341B92F,E40D7BD6,1,13,20,30,38,43,30,38,43,2,8,
E29CD04D,1265163839,4689,normal,0,Rourik Bhatt,Rourik Bhatt,,,D5B95E1F,645A8893,CF94147C,82EABAC9,2A0DCADD,723D7CA1,A709A5B8,D59710C4,47981F48,1,13,20,30,38,43,30,38,43,0,13,
E2B58DBC,1262584782,5465,normal,0,Minna Smallwood,Minna Smallwood,,,122F1F50,879A6E7D,6305EFC5,7A9CE04F,683E235E,723D7CA1,3FCB7D73,D9505148,47981F48,1,13,20,30,38,43,30,38,43,3,12,
E2B92EC3,1263345841,5560,normal,0,Longjohn Silver,Longjohn Silver,1,,90EEC323,D599304B,A3CCC9DC,AB48309B,9C22F29A,D1A8183F,7A3F0A0E,7670BFA2,47981F48,1,13,20,30,38,43,30,38,43,0,8,
E2C3615C,1261924142,626,normal,0,Rip Winkle,Rip Winkle,,,90EEC323,2E7B4170,ED8B861A,AB6D0E75,D17962C1,723D7CA1,8F10B7B5,29ACD206,47981F48,1,13,20,30,38,43,30,38,43,1,12,
E2D63DB3,1260532673,2308,normal,0,Nick Pincher,Nick Pincher,,,531E0449,F1C1B765,F5A73140,3657F62A,A87FF167,47981F48,6305EFC5,683E235E,723D7CA1,1,13,20,30,38,43,30,38,43,4,6,
E2E98734,1260226886,800,normal,0,Jon Quill,Jon Quill,,,357B4A6B,019EDE6A,8B4D2279,54543E2D,5C5613C5,6BF911A6,446AA917,F2D34877,E40D7BD6,1,13,20,30,38,43,30,38,43,0,9,
E2ECEB4F,1259922749,3684,normal,0,Mahrsa,Mahrsa,,,744A5172,F4BCC4F9,BFADE6C2,4B37E3A9,7776E0BB,6BF911A6,FA628256,A722BBD9,723D7CA1,1,13,20,30,38,43,30,38,43,5,1,
E2FEB8D5,1258993319,2944,normal,0,Rick Tangle,Rick Tangle,,,16499975,4DF6224E,7A3F0A0E,FE9CFDDB,F8FED67D,E40D7BD6,E2FDD2C5,08A1BF72,47981F48,1,13,20,30,38,43,30,38,43,4,2,
E3010B6B,1257571609,636,normal,0,Norry Sheets,Norry Sheets,,,455C95D2,5B918D3B,3CFCBC8F,F051315B,4AA76597,D1A8183F,C2CDF341,6CFB4F3A,723D7CA1,1,13,20,30,38,43,30,38,43,4,6,
E3018426,1257605716,3992,normal,0,Jihun Song,Jihun Song,,,94884506,D1F196E1,35E6E379,756FE798,1289A5AB,723D7CA1,B341B92F,1289A5AB,47981F48,1,13,20,30,38,43,30,38,43,0,12,
E3145784,1256217078,2298,normal,0,Pease Marrowfat,Pease Marrowfat,,,357B4A6B,B4962A59,8B4D2279,EE2A9EC1,9E9B985F,6BF911A6,74741221,D17962C1,E40D7BD6,1,13,20,30,38,43,30,38,43,2,2,
E32BED03,1256186737,810,normal,0,Alec Dote,Alec Dote,,,860FB8F9,2234F4DC,B1602A42,E054B588,7DCDA796,D1A8183F,E9ED003F,A722BBD9,E40D7BD6,1,13,20,30,38,43,30,38,43,1,12,
E32E8178,1255837450,3675,normal,0,Rokah,Rokah,,,531E0449,A7AA4FF9,C1DF0C53,FC3BBA19,019EDE6A,E40D7BD6,8F10B7B5,29ACD206,47981F48,1,13,20,30,38,43,30,38,43,0,6,
E33CD2E2,1254677648,2934,normal,0,Ross Seption,Ross Seption,,,904D2962,4B37E3A9,C5B98A76,0A06F8B0,7670BFA2,47981F48,E69B54E0,CF94147C,E40D7BD6,1,13,20,30,38,43,30,38,43,0,5,
E3497BCD,1253930431,2610,normal,0,Sascha Kotch,Sascha Kotch,,,53BDEE08,ACBA9D03,06494D1C,AF0B8850,08A1BF72,47981F48,C5B98A76,CF94147C,723D7CA1,1,13,20,30,38,43,30,38,43,1,2,
E35456CC,1252022462,155,normal,0,Andy Chronic,Andy Chronic,,,5778826C,6B8F360D,C2F6E0A8,019EDE6A,40AFC573,47981F48,15EDD114,F2D34877,E40D7BD6,1,13,20,30,38,43,30,38,43,0,3,
E35EBA7A,1252701192,4677,normal,0,Vector Vernam,Vector Vernam,,,744A5172,180A76C8,C3DBA1D0,EC3399E2,2A0DCADD,6BF911A6,F41CA91F,82477007,D1A8183F,1,13,20,30,38,43,30,38,43,4,13,
E373C8C8,1250412218,4721,normal,0,Aniki,Aniki,,,F2ED0B24,7002998C,88C724C3,83C7FBB1,5175AA23,6BF911A6,230798A3,E3E5A0DB,D1A8183F,1,13,20,30,38,43,30,38,43,5,6,
E37E3FE9,1250570651,4372,normal,0,Ducksquiggan Carboyle,Ducksquiggan Carboyle,,,57DB682D,B9CFCD64,FC3BBA19,683E235E,4FD991AC,723D7CA1,3657F62A,013D342B,47981F48,1,13,20,30,38,43,30,38,43,2,12,
E389054D,1249708863,3743,normal,0,Aslei Rune,Aslei Rune,,,531E0449,ED9B8B92,FE9CFDDB,210D15AF,F8FED67D,723D7CA1,ACAA908B,22871315,6BF911A6,1,13,20,30,38,43,30,38,43,0,6,
E39133EF,1248148893,3385,normal,0,Milan McGrath,Milan McGrath,,,D1DFD83A,2E7B4170,E0B83274,1EC61007,EE3A9349,47981F48,31338295,44D94EDE,6BF911A6,1,13,20,30,38,43,30,38,43,3,6,
E391CB7A,1248183560,2333,normal,0,Nifty Throttler,Nifty Throttler,,,357B4A6B,2E7B4170,FA628256,8B4D2279,5C5613C5,6BF911A6,446AA917,F2D34877,E40D7BD6,1,13,20,30,38,43,30,38,43,5,3,
E39B56D7,1248811173,3186,normal,0,Dexter Poine,Dexter Poine,,,D5B95E1F,0B00A7A9,FE9CFDDB,ACAA908B,F4BCC4F9,6BF911A6,210D15AF,F8FED67D,E40D7BD6,1,13,20,30,38,43,30,38,43,0,4,
E39C587C,-956517709,2714,fabled,8,Bai Long,Bailong,,,F514D689,3A084E0E,467E091C,467E091C,467E091C,5FEC0899,467E091C,0A06F8B0,5FEC0899,1,13,20,30,38,43,30,38,43,0,1,DBEDB6B8
E3A5CA91,1246872803,5374,normal,0,Jett Allegri,Jett Allegri,,,122F1F50,220FE735,210D15AF,603C0EB6,6CFB4F3A,E40D7BD6,DA79BDB3,044047B7,6BF911A6,1,13,20,30,38,43,30,38,43,0,6,
E3A60013,1246891617,4176,normal,0,Durmali Altos,Durmali Altos,,,455C95D2,EA792B82,E2F3F24A,92CA00F4,7DCDA796,D1A8183F,E9ED003F,BB4394C7,E40D7BD6,1,13,20,30,38,43,30,38,43,3,10,
E3A68F5E,1246921004,208,normal,0,Arthur Sweet,Arthur Sweet,,,5778826C,013D342B,633EFC2C,4CDB6336,F9D39705,47981F48,3A80BA2E,AF1B85D8,6BF911A6,1,13,20,30,38,43,30,38,43,2,10,
E3AF9A16,1247515748,4800,normal,0,Pazuza Ross,Pazuza Ross,,,860FB8F9,81F66554,2FC0D92F,374F8434,7E7CB2C5,D1A8183F,47DBBC44,2A0DCADD,6BF911A6,1,13,20,30,38,43,30,38,43,1,5,
E3BC415D,1246252847,4992,normal,0,Minty Shuttlebrook,Minty Shuttlebrook,,,744A5172,F1C1B765,A7915C10,7776E0BB,66DB7618,6BF911A6,B341B92F,D9505148,47981F48,1,13,20,30,38,43,30,38,43,0,6,
E3CE0B70,1245316354,3063,normal,0,Taranis Virga,Taranis Virga,,,904D2962,4A31BCB0,C5B98A76,3647FBA2,44D94EDE,6BF911A6,E69B54E0,CF94147C,723D7CA1,1,13,20,30,38,43,30,38,43,2,11,
E3E5A8E3,1242670737,1537,normal,0,Sofia Brashier,Sofia Brashier,,,122F1F50,220FE735,EE997908,67FB9048,029C2CF0,6BF911A6,C2CDF341,6CFB4F3A,723D7CA1,1,13,20,30,38,43,30,38,43,2,12,
E3EE70B5,1243250375,1715,normal,0,Gene Whalon ,Gene Whalon,,,860FB8F9,B1602A42,7DCDA796,904879D8,92CA00F4,D1A8183F,74C7F5E8,1E65FA46,E40D7BD6,1,13,20,30,38,43,30,38,43,5,7,
E405A944,1307682614,5574,normal,0,Nikolai Gagarin,Nikolai Gagarin,1,,708F3D16,11A04950,C5B98A76,3DF4C319,FD16FB61,6BF911A6,E9ED003F,A722BBD9,723D7CA1,1,13,20,30,38,43,30,38,43,3,9,
E4082CFA,1308369544,3974,normal,0,Cerise Blossom,Cerise Blossom,,,904D2962,5393A0D3,BB1BC0C0,F70DD1AA,A3DCC454,723D7CA1,D5871D4C,BC27E078,6BF911A6,1,13,20,30,38,43,30,38,43,0,8,
E408A3B7,1308405189,676,normal,0,Finn Sawyer,Finn Sawyer,,,455C95D2,5B32677A,34766547,3CFCBC8F,4AA76597,D1A8183F,F270A236,A87FF167,47981F48,1,13,20,30,38,43,30,38,43,2,11,
E42729A4,1305683926,3704,normal,0,Lou Garrou,Lou Garrou,,,D5B95E1F,BDA94B41,88C724C3,F8FED67D,2DCA5423,723D7CA1,B341B92F,A87FF167,47981F48,1,13,20,30,38,43,30,38,43,3,7,
E42ABB7C,1306440974,309,normal,0,Archie Meades,Archie Meades,,,860FB8F9,835F0219,A165AE91,17DC4FF1,7908CBF2,D1A8183F,400C2F32,29ACD206,47981F48,1,13,20,30,38,43,30,38,43,4,1,
E42C1413,-626485897,2689,hero,5,Quentin Cinquedea,Quentin Cinquedea,,,AF8D5CFF,9C22F29A,3B88C5B8,9C22F29A,AF8D5CFF,2384628C,,,,1,13,20,30,38,43,0,0,0,4,1,BFDDB2D8
E4357A3E,1304523852,2894,normal,0,Christian Ball,Christian Ball,,,D5B95E1F,10A836C6,210D15AF,AF8D5CFF,A3C2E953,D1A8183F,C9F63FDA,A36F239D,E40D7BD6,1,13,20,30,38,43,30,38,43,3,1,
E440D311,1303698787,2642,normal,0,Jaymes Randie,Jaymes Randie,,,5778826C,7A3F0A0E,019EDE6A,4990A46B,F94B6EAD,47981F48,FE9CFDDB,F8FED67D,723D7CA1,1,13,20,30,38,43,30,38,43,1,9,
E44B840A,1304398456,1119,normal,0,Balcke,Balcke,,,D1DFD83A,9F153366,1AA09622,9A5EF43B,8A455DEF,47981F48,9A5EF43B,5F54E15F,723D7CA1,1,13,20,30,38,43,30,38,43,2,3,
E46CB7CF,1301854653,5057,normal,0,Zeke Valanche,Zeke Valanche,,,B3DC103D,608FE97F,8E80318B,257B9E02,83C7FBB1,6BF911A6,960F6C90,0CE207B9,D1A8183F,1,13,20,30,38,43,30,38,43,4,10,
E4779735,1300470087,3937,normal,0,Seymour Hillman,Seymour Hillman,,,860FB8F9,3CFCBC8F,5228388C,FFAF91A4,1B93FA5D,D1A8183F,2B936C6C,A06DD107,6BF911A6,1,13,20,30,38,43,30,38,43,2,5,
E47A6014,1301180006,4762,normal,0,Emery Hillmere,Emery Hillmere,,,94884506,2A0DCADD,C9F63FDA,C2CDF341,6CFB4F3A,723D7CA1,7002998C,2EC8A6B9,6BF911A6,1,13,20,30,38,43,30,38,43,0,5,
E492FE0B,1298591865,3226,normal,0,Bertie Cees,Bertie Cees,,,455C95D2,49334E2A,F0D9C57B,AF8D5CFF,A3C2E953,D1A8183F,BD0AA100,A36F239D,723D7CA1,1,13,20,30,38,43,30,38,43,5,9,
E498601B,1247639595,2355,normal,0,Shady Shwartz,Shady Shwartz,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,6,
E49BF37A,1684612131,0,normal,0,Cien Peldaños,Hecaton Stairway,,,B3DC103D,4DF6224E,EE2A9EC1,ACAA908B,47E0AFAD,6BF911A6,446AA917,F8FED67D,E40D7BD6,1,13,20,30,38,43,30,38,43,2,3,
E4A9DA7F,330834515,1164,normal,0,Shawn Froste,Shawn Froste,,,57E52B7E,,,,,,,,,1,0,0,0,0,0,0,0,0,0,5,
E4AF2782,1297820144,176,normal,0,Norman Porter,Norman Porter,,,16499975,44C94356,879A6E7D,E94EEA7E,73006B16,47981F48,DE87C23E,2A1DC755,E40D7BD6,1,13,20,30,38,43,30,38,43,2,5,
E4AFA8CF,1297852093,4216,normal,0,Tobiah Bragg,Tobiah Bragg,,,860FB8F9,10A836C6,D04A0EBE,DBF93605,F0D9C57B,D1A8183F,CDBBA79E,7810B9EC,723D7CA1,1,13,20,30,38,43,30,38,43,0,5,
E4B5E981,1296164851,5116,normal,0,Jewelyn Plunkett,Jewelyn Plunkett,,,16499975,431ED020,4990A46B,80EE174A,29ACD206,47981F48,FE9CFDDB,F8FED67D,E40D7BD6,1,13,20,30,38,43,30,38,43,4,10,
E4E7D869,1293145627,1747,normal,0,Jang Cho,Jeongsu Cho,,,455C95D2,F051315B,34766547,75477E5E,8A455DEF,D1A8183F,90736A31,C2CDF341,723D7CA1,1,13,20,30,38,43,30,38,43,3,4,
E4EC003F,1293422157,1497,normal,0,Harry Angue,Harry Angue,,,5778826C,CA7C3960,013D342B,D6AEF1B7,43BD3A61,47981F48,DFAA8346,FD16FB61,6BF911A6,1,13,20,30,38,43,30,38,43,2,6,
E4F7E8FD,1292101263,3342,normal,0,Kevin Dragonfly,Kevin Dragonfly,,,357B4A6B,43AD37E9,6B3CD1C4,F514D689,467E091C,6BF911A6,74741221,013D342B,E40D7BD6,1,13,20,30,38,43,30,38,43,3,12,
E50D0D87,-611742493,5625,hero,7,Dvalin,Dvalin,,,0B967E8E,AF8D5CFF,12115C03,0B967E8E,12115C03,6BF911A6,,,,1,13,20,30,38,43,0,0,0,0,1,0CC41C09
E51A08D9,1290667691,52,normal,0,Bruce Monkey,Bruce Monkey,,,904D2962,7B8AB2DE,7F74CD53,05F8584F,904879D8,E40D7BD6,50915249,8F884E1D,6BF911A6,1,13,20,30,38,43,30,38,43,4,1,
E51A8794,1290701286,4325,normal,0,Aquilina Schiller,Aquilina Schiller,,,94884506,0B00A7A9,FE9CFDDB,ACAA908B,0E5B6D7C,6BF911A6,98C2A010,5B918D3B,E40D7BD6,1,13,20,30,38,43,30,38,43,1,8,
E525B25E,1288813612,1700,normal,0,Bryce Whitingale,Bryce Whitingale,,,708F3D16,A9F15A5E,1E65FA46,7670BFA2,183CC209,6BF911A6,3F689732,7670BFA2,E40D7BD6,1,13,20,30,38,43,30,38,43,4,6,
E52E6A08,1289380986,1487,normal,0,Nelson Levene,Nelson Levene,,,57DB682D,879A6E7D,F5A73140,B341B92F,7C5D21A8,47981F48,6305EFC5,683E235E,723D7CA1,1,13,20,30,38,43,30,38,43,0,4,
E550943C,1285855822,3216,normal,0,Molly Gunn,Molly Gunn,,,357B4A6B,49334E2A,9BC0528A,A86FFCEF,2EC8A6B9,6BF911A6,BD0AA100,CF94147C,E40D7BD6,1,13,20,30,38,43,30,38,43,0,7,
E56D4DB5,1285112775,186,normal,0,Alan Most,Alan Most,,,5778826C,40AFC573,73006B16,F1C1B765,A06DD107,47981F48,7A9CE04F,2A1DC755,723D7CA1,1,13,20,30,38,43,30,38,43,1,1,
E56DC2F8,1285147786,4206,normal,0,Iyer Zuck,Iyer Zuck,,,90EEC323,8E06E524,88EC3AA2,645A8893,84A38F0E,47981F48,F6162413,7810B9EC,723D7CA1,1,13,20,30,38,43,30,38,43,4,2,
E57708B2,1043419128,3347,normal,0,Cade Shelby,Cade Shelby,,,122F1F50,,,,,,,,,1,0,0,0,0,0,0,0,0,1,12,
E57783B6,1283689924,5106,normal,0,Montgomery Marchand,Montgomery Marchand,,,455C95D2,47785605,681B1DB0,AF8D5CFF,A3C2E953,D1A8183F,F270A236,7670BFA2,47981F48,1,13,20,30,38,43,30,38,43,2,4,
E582B926,1282848596,2652,normal,0,Pen Teller,Pen Teller,,,046D8ECB,AB48309B,E2F3F24A,EA792B82,4DD31CA0,D1A8183F,C5B98A76,CF94147C,723D7CA1,1,13,20,30,38,43,30,38,43,3,9,
E5AEDDF8,1281020810,5056,normal,0,Dave Quagmire,Dave Quagmire,,,455C95D2,8E80318B,0B967E8E,AF8D5CFF,9C22F29A,D1A8183F,12115C03,257B9E02,6BF911A6,1,13,20,30,38,43,30,38,43,0,11,
E5B5FD02,1279390576,4355,normal,0,Clark von Wunderbar,Clark von Wunderbar,1,,744A5172,0DD16BC6,A06DD107,C1CF01DB,FD16FB61,6BF911A6,E9ED003F,49334E2A,E40D7BD6,1,13,20,30,38,43,30,38,43,0,7,
E5C75B58,1278432554,3845,normal,0,Dijea Graffin,Dijea Graffin,,,531E0449,47785605,210D15AF,256B938A,7670BFA2,47981F48,C9F63FDA,CF94147C,723D7CA1,1,13,20,30,38,43,30,38,43,2,3,
E5CAC980,1279182834,666,normal,0,Tim Mittus,Tim Mittus,,,90EEC323,904879D8,3657F62A,74D7F860,7C5D21A8,47981F48,F5A73140,683E235E,723D7CA1,1,13,20,30,38,43,30,38,43,5,8,
E5DDFB85,1277818359,3444,normal,0,Flanko Midspringle,Flanko Midspringle,,,B3DC103D,97071306,B1B7BE57,40AFC573,CEB95504,6BF911A6,835F0219,842B7B2E,47981F48,1,13,20,30,38,43,30,38,43,0,2,
E5E8D14B,1276960569,319,normal,0,Griff Strummer,Griff Strummer,,,046D8ECB,1E65FA46,555C41BB,B1602A42,CB7446F6,D1A8183F,6B8F360D,A722BBD9,723D7CA1,1,13,20,30,38,43,30,38,43,4,3,
E5F71009,1275272827,2904,normal,0,Algo Rithm,Algo Rithm,,,D5B95E1F,2A0DCADD,C9F63FDA,A86FFCEF,044047B7,6BF911A6,BD0AA100,CF94147C,E40D7BD6,1,13,20,30,38,43,30,38,43,4,2,
E612812D,1340510047,5042,normal,0,Tyler Murdock,Tyler Murdock,,,B3DC103D,3E45D64A,0DEA782F,2ABE2D14,32929A4E,6BF911A6,77C50772,683E235E,E40D7BD6,1,13,20,30,38,43,30,38,43,0,2,
E631296C,1338320670,3929,normal,0,Axel Blaze,Axel Blaze,1,,26CA8B51,C2CDF341,A4A8BD63,A06DD107,1E5EE9AF,6BF911A6,FE9CFDDB,F8FED67D,E40D7BD6,1,13,20,30,38,43,30,38,43,5,5,
E632E3EE,1338437020,5414,normal,0,Avan Floane,Avan Floane,,,531E0449,633EFC2C,AB6D0E75,446AA917,F8FED67D,E40D7BD6,5DC8B574,47E0AFAD,6BF911A6,1,13,20,30,38,43,30,38,43,4,2,
E64D5821,1337546323,5324,normal,0,Eilidh Innes,Eilidh Innes,,,904D2962,FC985058,F6162413,210D15AF,6CFB4F3A,723D7CA1,BDA94B41,29ACD206,47981F48,1,13,20,30,38,43,30,38,43,0,3,
E64E1DEE,1337594780,686,normal,0,Cruz Ligner,Cruz Ligner,,,F2ED0B24,36F41C6B,3A80BA2E,6305EFC5,683E235E,723D7CA1,B351B4A7,708A6DAC,6BF911A6,1,13,20,30,38,43,30,38,43,0,11,
E65E1470,1336547842,4880,normal,0,Rion,Rion,,,B3DC103D,79A8A614,C5B98A76,2234F4DC,44D94EDE,6BF911A6,2DCA5423,73A38157,E40D7BD6,1,13,20,30,38,43,30,38,43,0,5,
E65E836A,1336577304,4771,normal,0,Sandra Fischer,Sandra Fischer,,,046D8ECB,AAD6962A,EBE78D33,4660241B,4660241B,D1A8183F,7EFA666A,1E65FA46,47981F48,1,13,20,30,38,43,30,38,43,5,8,
E660BD89,1335145467,3568,normal,0,Lenox Grinder,Lenox Grinder,,,F2ED0B24,67FB9048,019EDE6A,BDF80BFB,E15CCA1E,6BF911A6,44C94356,013D342B,723D7CA1,1,13,20,30,38,43,30,38,43,0,6,
E661A750,1335208226,3957,normal,0,Yarkin Cittey,Yarkin Cittey,,,455C95D2,CE21ACAC,6B2CDC4C,FC3BBA19,C26E1900,47981F48,75477E5E,BE9E8ABD,D1A8183F,1,13,20,30,38,43,30,38,43,0,3,
E673C467,1334299157,2884,normal,0,Hipólito Blackside,Nate Blackside,,,122F1F50,2A0DCADD,C3DBA1D0,9BC0528A,63B6080C,6BF911A6,BD0AA100,CF94147C,723D7CA1,1,13,20,30,38,43,30,38,43,3,11,
