# Las casillas de stat de cada tablero de habilidades (NOTAS O-244): tramo, casilla,
# stat y cuanto suma. Lo genera herramientas/construir_tableros.py.
tablero,casillas,tramo,casilla,stat,valor
E80D8082,17,tronco,15,Tecnica,3
A264FA75,17,tronco,5,Potencia,3
A264FA75,17,tronco,6,Control,3
A264FA75,17,tronco,9,Control,5
A264FA75,17,tronco,13,Potencia,7
A264FA75,17,tronco,15,Potencia,10
8BAC4E87,17,tronco,5,Potencia,3
8BAC4E87,17,tronco,6,Control,3
8BAC4E87,17,tronco,9,Control,5
8BAC4E87,17,tronco,13,Potencia,7
8BAC4E87,17,tronco,15,Potencia,10
CC0C3457,17,tronco,5,Potencia,3
CC0C3457,17,tronco,6,Control,3
CC0C3457,17,tronco,9,Control,5
CC0C3457,17,tronco,13,Potencia,7
CC0C3457,17,tronco,15,Potencia,10
4BAC1134,17,tronco,5,Potencia,3
4BAC1134,17,tronco,6,Control,3
4BAC1134,17,tronco,9,Control,5
4BAC1134,17,tronco,13,Potencia,7
4BAC1134,17,tronco,15,Potencia,10
76CC3884,17,tronco,5,Potencia,3
76CC3884,17,tronco,6,Control,3
76CC3884,17,tronco,9,Control,5
76CC3884,17,tronco,13,Potencia,7
76CC3884,17,tronco,15,Potencia,10
F16C1DE7,17,tronco,5,Potencia,3
F16C1DE7,17,tronco,6,Control,3
F16C1DE7,17,tronco,9,Control,5
F16C1DE7,17,tronco,13,Potencia,7
F16C1DE7,17,tronco,15,Potencia,10
56BDE751,17,tronco,5,Potencia,3
56BDE751,17,tronco,6,Control,3
56BDE751,17,tronco,9,Control,5
56BDE751,17,tronco,13,Potencia,7
56BDE751,17,tronco,15,Potencia,10
7F7553A3,17,tronco,5,Potencia,3
7F7553A3,17,tronco,6,Control,3
7F7553A3,17,tronco,9,Control,5
7F7553A3,17,tronco,13,Potencia,7
7F7553A3,17,tronco,15,Potencia,10
175173E6,17,tronco,5,Potencia,3
175173E6,17,tronco,6,Control,3
175173E6,17,tronco,9,Control,5
175173E6,17,tronco,13,Potencia,7
175173E6,17,tronco,15,Potencia,10
90F15685,17,tronco,5,Potencia,3
90F15685,17,tronco,6,Control,3
90F15685,17,tronco,9,Control,5
90F15685,17,tronco,13,Potencia,7
90F15685,17,tronco,15,Potencia,10
1DF6B6B2,17,tronco,5,Potencia,3
1DF6B6B2,17,tronco,6,Control,3
1DF6B6B2,17,tronco,9,Control,5
1DF6B6B2,17,tronco,13,Potencia,7
1DF6B6B2,17,tronco,15,Potencia,10
B39E2723,17,tronco,5,Potencia,3
B39E2723,17,tronco,6,Control,3
B39E2723,17,tronco,9,Control,5
B39E2723,17,tronco,13,Potencia,7
B39E2723,17,tronco,15,Potencia,10
6B97EDE4,17,tronco,5,Potencia,3
6B97EDE4,17,tronco,6,Control,3
6B97EDE4,17,tronco,9,Control,5
6B97EDE4,17,tronco,13,Potencia,7
6B97EDE4,17,tronco,15,Potencia,10
EC37C887,17,tronco,5,Potencia,3
EC37C887,17,tronco,6,Control,3
EC37C887,17,tronco,9,Control,5
EC37C887,17,tronco,13,Potencia,7
EC37C887,17,tronco,15,Potencia,10
40BABE27,17,tronco,5,Potencia,3
40BABE27,17,tronco,6,Control,3
40BABE27,17,tronco,9,Tecnica,3
40BABE27,17,tronco,13,Potencia,7
40BABE27,17,tronco,15,Tecnica,3
69720AD5,17,tronco,5,Inteligencia,3
69720AD5,17,tronco,6,Control,3
69720AD5,17,tronco,9,Tecnica,3
69720AD5,17,tronco,13,Potencia,7
69720AD5,17,tronco,15,Tecnica,3
59A18F66,17,tronco,5,Potencia,3
59A18F66,17,tronco,6,Control,3
59A18F66,17,tronco,9,Inteligencia,3
59A18F66,17,tronco,13,Potencia,7
59A18F66,17,tronco,15,Control,3
DE01AA05,17,tronco,5,Potencia,3
DE01AA05,17,tronco,6,Control,3
DE01AA05,17,tronco,9,Inteligencia,3
DE01AA05,17,tronco,13,Potencia,7
DE01AA05,17,tronco,15,Control,3
5B446857,17,tronco,5,Inteligencia,3
5B446857,17,tronco,6,Fisico,3
5B446857,17,tronco,9,Inteligencia,3
5B446857,17,tronco,13,Inteligencia,3
5B446857,17,tronco,15,Inteligencia,3
F52CF9C6,17,tronco,5,Inteligencia,3
F52CF9C6,17,tronco,6,Fisico,3
F52CF9C6,17,tronco,9,Inteligencia,3
F52CF9C6,17,tronco,13,Tecnica,3
F52CF9C6,17,tronco,15,Inteligencia,3
3F28AD53,17,tronco,5,Agilidad,3
3F28AD53,17,tronco,6,Fisico,3
3F28AD53,17,tronco,9,Presion,3
3F28AD53,17,tronco,13,Presion,3
3F28AD53,17,tronco,15,Agilidad,3
91403CC2,17,tronco,5,Presion,3
91403CC2,17,tronco,6,Fisico,3
91403CC2,17,tronco,9,Agilidad,3
91403CC2,17,tronco,13,Presion,3
91403CC2,17,tronco,15,Fisico,3
77DE9CB1,17,tronco,5,Potencia,3
77DE9CB1,17,tronco,6,Control,3
77DE9CB1,17,tronco,9,Control,5
77DE9CB1,17,tronco,13,Potencia,7
77DE9CB1,17,tronco,15,Potencia,10
D9B60D20,17,tronco,5,Potencia,3
D9B60D20,17,tronco,6,Control,3
D9B60D20,17,tronco,9,Control,5
D9B60D20,17,tronco,13,Potencia,7
D9B60D20,17,tronco,15,Potencia,10
2ED5DC84,17,tronco,5,Potencia,3
2ED5DC84,17,tronco,6,Control,3
2ED5DC84,17,tronco,9,Tecnica,3
2ED5DC84,17,tronco,13,Potencia,7
2ED5DC84,17,tronco,15,Tecnica,3
80BD4D15,17,tronco,5,Potencia,3
80BD4D15,17,tronco,6,Control,3
80BD4D15,17,tronco,9,Tecnica,3
80BD4D15,17,tronco,13,Potencia,7
80BD4D15,17,tronco,15,Tecnica,3
9A5693D1,17,tronco,5,Tecnica,3
9A5693D1,17,tronco,6,Control,3
9A5693D1,17,tronco,9,Control,5
9A5693D1,17,tronco,13,Tecnica,3
9A5693D1,17,tronco,15,Potencia,10
5D95E1BB,17,tronco,5,Potencia,3
5D95E1BB,17,tronco,6,Control,3
5D95E1BB,17,tronco,9,Control,5
5D95E1BB,17,tronco,13,Potencia,7
5D95E1BB,17,tronco,15,Potencia,10
F3FD702A,17,tronco,5,Potencia,3
F3FD702A,17,tronco,6,Control,3
F3FD702A,17,tronco,9,Control,5
F3FD702A,17,tronco,13,Potencia,7
F3FD702A,17,tronco,15,Potencia,10
7F01D95F,17,tronco,5,Tecnica,3
7F01D95F,17,tronco,6,Inteligencia,3
7F01D95F,17,tronco,9,Control,5
7F01D95F,17,tronco,13,Potencia,7
7F01D95F,17,tronco,15,Potencia,10
56C96DAD,17,tronco,5,Tecnica,3
56C96DAD,17,tronco,6,Inteligencia,3
56C96DAD,17,tronco,9,Control,5
56C96DAD,17,tronco,13,Potencia,7
56C96DAD,17,tronco,15,Potencia,10
3A30CE42,17,tronco,5,Potencia,3
3A30CE42,17,tronco,6,Control,3
3A30CE42,17,tronco,9,Control,5
3A30CE42,17,tronco,13,Potencia,7
3A30CE42,17,tronco,15,Potencia,10
13F87AB0,17,tronco,5,Potencia,3
13F87AB0,17,tronco,6,Control,3
13F87AB0,17,tronco,9,Control,5
13F87AB0,17,tronco,13,Potencia,7
13F87AB0,17,tronco,15,Potencia,10
CA3450CC,17,tronco,5,Potencia,3
CA3450CC,17,tronco,6,Control,3
CA3450CC,17,tronco,9,Inteligencia,3
CA3450CC,17,tronco,13,Potencia,7
CA3450CC,17,tronco,15,Control,3
4D9475AF,17,tronco,5,Potencia,3
4D9475AF,17,tronco,6,Control,3
4D9475AF,17,tronco,9,Inteligencia,3
4D9475AF,17,tronco,13,Potencia,7
4D9475AF,17,tronco,15,Control,3
DF130E30,17,tronco,5,Fisico,3
DF130E30,17,tronco,6,Agilidad,3
DF130E30,17,tronco,9,Presion,3
DF130E30,17,tronco,13,Fisico,3
DF130E30,17,tronco,15,Presion,3
F6DBBAC2,17,tronco,5,Fisico,3
F6DBBAC2,17,tronco,6,Agilidad,3
F6DBBAC2,17,tronco,9,Presion,3
F6DBBAC2,17,tronco,13,Fisico,3
F6DBBAC2,17,tronco,15,Presion,3
8949A9B6,17,tronco,5,Potencia,3
8949A9B6,17,tronco,6,Control,3
8949A9B6,17,tronco,9,Control,5
8949A9B6,17,tronco,13,Potencia,7
8949A9B6,17,tronco,15,Potencia,10
27213827,17,tronco,5,Potencia,3
27213827,17,tronco,6,Control,3
27213827,17,tronco,9,Control,5
27213827,17,tronco,13,Potencia,7
27213827,17,tronco,15,Potencia,10
484F94ED,17,tronco,5,Potencia,3
484F94ED,17,tronco,6,Control,3
484F94ED,17,tronco,9,Control,5
484F94ED,17,tronco,13,Potencia,7
484F94ED,17,tronco,15,Potencia,10
E627057C,17,tronco,5,Potencia,3
E627057C,17,tronco,6,Control,3
E627057C,17,tronco,9,Control,5
E627057C,17,tronco,13,Potencia,7
E627057C,17,tronco,15,Potencia,10
DBEDB6B8,28,tronco,5,Potencia,3
DBEDB6B8,28,tronco,6,Presion,3
DBEDB6B8,28,rama1,10,Control,5
DBEDB6B8,28,rama1,14,Potencia,7
DBEDB6B8,28,rama1,16,Potencia,10
DBEDB6B8,28,rama2,20,Fisico,5
DBEDB6B8,28,rama2,24,Inteligencia,7
DBEDB6B8,28,rama2,26,Presion,10
42E4E702,28,tronco,5,Potencia,3
42E4E702,28,tronco,6,Agilidad,3
42E4E702,28,rama1,10,Control,5
42E4E702,28,rama1,14,Potencia,7
42E4E702,28,rama1,16,Potencia,10
42E4E702,28,rama2,20,Fisico,5
42E4E702,28,rama2,24,Agilidad,7
42E4E702,28,rama2,26,Fisico,10
35E3D794,28,tronco,5,Potencia,3
35E3D794,28,tronco,6,Agilidad,3
35E3D794,28,rama1,10,Presion,5
35E3D794,28,rama1,14,Presion,7
35E3D794,28,rama1,16,Presion,10
35E3D794,28,rama2,20,Control,5
35E3D794,28,rama2,24,Potencia,7
35E3D794,28,rama2,26,Potencia,10
AB874237,28,tronco,5,Fisico,3
AB874237,28,tronco,6,Potencia,3
AB874237,28,rama1,10,Fisico,5
AB874237,28,rama1,14,Agilidad,7
AB874237,28,rama1,16,Agilidad,10
AB874237,28,rama2,20,Control,5
AB874237,28,rama2,24,Potencia,7
AB874237,28,rama2,26,Control,10
DC8072A1,28,tronco,5,Fisico,3
DC8072A1,28,tronco,6,Control,3
DC8072A1,28,rama1,10,Presion,5
DC8072A1,28,rama1,14,Presion,7
DC8072A1,28,rama1,16,Fisico,10
DC8072A1,28,rama2,20,Inteligencia,5
DC8072A1,28,rama2,24,Tecnica,7
DC8072A1,28,rama2,26,Tecnica,10
4589231B,28,tronco,5,Fisico,3
4589231B,28,tronco,6,Control,3
4589231B,28,rama1,10,Presion,5
4589231B,28,rama1,14,Presion,7
4589231B,28,rama1,16,Fisico,10
4589231B,28,rama2,20,Inteligencia,5
4589231B,28,rama2,24,Tecnica,7
4589231B,28,rama2,26,Tecnica,10
8F8C55E6,28,tronco,5,Potencia,3
8F8C55E6,28,tronco,6,Control,10
8F8C55E6,28,rama1,10,Control,5
8F8C55E6,28,rama1,14,Potencia,7
8F8C55E6,28,rama1,16,Potencia,10
8F8C55E6,28,rama2,20,Control,5
8F8C55E6,28,rama2,24,Tecnica,10
8F8C55E6,28,rama2,26,Tecnica,10
1685045C,28,tronco,5,Potencia,3
1685045C,28,tronco,6,Control,10
1685045C,28,rama1,10,Control,5
1685045C,28,rama1,14,Potencia,7
1685045C,28,rama1,16,Potencia,10
1685045C,28,rama2,20,Control,5
1685045C,28,rama2,24,Tecnica,10
1685045C,28,rama2,26,Tecnica,10
618234CA,28,tronco,5,Potencia,3
618234CA,28,tronco,6,Control,10
618234CA,28,rama1,10,Control,5
618234CA,28,rama1,14,Potencia,7
618234CA,28,rama1,16,Potencia,10
618234CA,28,rama2,20,Control,5
618234CA,28,rama2,24,Tecnica,10
618234CA,28,rama2,26,Tecnica,10
FFE6A169,28,tronco,5,Potencia,3
FFE6A169,28,tronco,6,Control,10
FFE6A169,28,rama1,10,Control,5
FFE6A169,28,rama1,14,Potencia,7
FFE6A169,28,rama1,16,Potencia,10
FFE6A169,28,rama2,20,Control,5
FFE6A169,28,rama2,24,Tecnica,10
FFE6A169,28,rama2,26,Tecnica,10
88E191FF,28,tronco,5,Potencia,3
88E191FF,28,tronco,6,Control,10
88E191FF,28,rama1,10,Control,5
88E191FF,28,rama1,14,Potencia,7
88E191FF,28,rama1,16,Potencia,10
88E191FF,28,rama2,20,Control,5
88E191FF,28,rama2,24,Tecnica,10
88E191FF,28,rama2,26,Tecnica,10
11E8C045,28,tronco,5,Potencia,3
11E8C045,28,tronco,6,Control,10
11E8C045,28,rama1,10,Control,5
11E8C045,28,rama1,14,Potencia,7
11E8C045,28,rama1,16,Potencia,10
11E8C045,28,rama2,20,Control,5
11E8C045,28,rama2,24,Tecnica,10
11E8C045,28,rama2,26,Tecnica,10
829C3797,28,tronco,5,Potencia,3
829C3797,28,tronco,6,Inteligencia,10
829C3797,28,rama1,10,Control,5
829C3797,28,rama1,14,Potencia,7
829C3797,28,rama1,16,Potencia,10
829C3797,28,rama2,20,Fisico,10
829C3797,28,rama2,24,Inteligencia,7
829C3797,28,rama2,26,Inteligencia,10
1B95662D,28,tronco,5,Potencia,3
1B95662D,28,tronco,6,Inteligencia,10
1B95662D,28,rama1,10,Control,5
1B95662D,28,rama1,14,Potencia,7
1B95662D,28,rama1,16,Potencia,10
1B95662D,28,rama2,20,Fisico,5
1B95662D,28,rama2,24,Inteligencia,7
1B95662D,28,rama2,26,Inteligencia,7
6C9256BB,28,tronco,5,Potencia,3
6C9256BB,28,tronco,6,Inteligencia,10
6C9256BB,28,rama1,10,Control,5
6C9256BB,28,rama1,14,Potencia,7
6C9256BB,28,rama1,16,Potencia,10
6C9256BB,28,rama2,20,Fisico,5
6C9256BB,28,rama2,24,Inteligencia,7
6C9256BB,28,rama2,26,Inteligencia,7
F2F6C318,28,tronco,5,Potencia,3
F2F6C318,28,tronco,6,Inteligencia,10
F2F6C318,28,rama1,10,Control,5
F2F6C318,28,rama1,14,Potencia,7
F2F6C318,28,rama1,16,Potencia,10
F2F6C318,28,rama2,20,Fisico,5
F2F6C318,28,rama2,24,Inteligencia,7
F2F6C318,28,rama2,26,Inteligencia,7
85F1F38E,28,tronco,5,Potencia,3
85F1F38E,28,tronco,6,Inteligencia,10
85F1F38E,28,rama1,10,Control,5
85F1F38E,28,rama1,14,Potencia,7
85F1F38E,28,rama1,16,Potencia,10
85F1F38E,28,rama2,20,Fisico,5
85F1F38E,28,rama2,24,Inteligencia,7
85F1F38E,28,rama2,26,Inteligencia,7
1CF8A234,28,tronco,5,Potencia,3
1CF8A234,28,tronco,6,Inteligencia,10
1CF8A234,28,rama1,10,Control,5
1CF8A234,28,rama1,14,Potencia,7
1CF8A234,28,rama1,16,Potencia,10
1CF8A234,28,rama2,20,Fisico,5
1CF8A234,28,rama2,24,Inteligencia,7
1CF8A234,28,rama2,26,Inteligencia,7
3756959A,28,tronco,5,Potencia,3
3756959A,28,tronco,6,Presion,3
3756959A,28,rama1,10,Control,5
3756959A,28,rama1,14,Potencia,7
3756959A,28,rama1,16,Potencia,10
3756959A,28,rama2,20,Fisico,5
3756959A,28,rama2,24,Agilidad,10
3756959A,28,rama2,26,Agilidad,10
AE5FC420,28,tronco,5,Potencia,3
AE5FC420,28,tronco,6,Presion,3
AE5FC420,28,rama1,10,Control,5
AE5FC420,28,rama1,14,Potencia,7
AE5FC420,28,rama1,16,Potencia,10
AE5FC420,28,rama2,20,Fisico,5
AE5FC420,28,rama2,24,Agilidad,10
AE5FC420,28,rama2,26,Agilidad,10
D958F4B6,28,tronco,5,Potencia,3
D958F4B6,28,tronco,6,Presion,3
D958F4B6,28,rama1,10,Control,5
D958F4B6,28,rama1,14,Potencia,7
D958F4B6,28,rama1,16,Potencia,10
D958F4B6,28,rama2,20,Fisico,5
D958F4B6,28,rama2,24,Agilidad,10
D958F4B6,28,rama2,26,Agilidad,10
473C6115,28,tronco,5,Potencia,3
473C6115,28,tronco,6,Presion,3
473C6115,28,rama1,10,Control,5
473C6115,28,rama1,14,Potencia,7
473C6115,28,rama1,16,Potencia,10
473C6115,28,rama2,20,Fisico,5
473C6115,28,rama2,24,Agilidad,10
473C6115,28,rama2,26,Agilidad,10
303B5183,28,tronco,5,Potencia,3
303B5183,28,tronco,6,Presion,3
303B5183,28,rama1,10,Control,5
303B5183,28,rama1,14,Potencia,7
303B5183,28,rama1,16,Potencia,10
303B5183,28,rama2,20,Fisico,5
303B5183,28,rama2,24,Agilidad,10
303B5183,28,rama2,26,Agilidad,10
A9320039,28,tronco,5,Potencia,3
A9320039,28,tronco,6,Presion,3
A9320039,28,rama1,10,Control,5
A9320039,28,rama1,14,Potencia,7
A9320039,28,rama1,16,Potencia,10
A9320039,28,rama2,20,Fisico,5
A9320039,28,rama2,24,Inteligencia,7
A9320039,28,rama2,26,Presion,10
8C3ADF21,28,tronco,5,Tecnica,10
8C3ADF21,28,tronco,6,Potencia,10
8C3ADF21,28,rama1,10,Inteligencia,10
8C3ADF21,28,rama1,14,Tecnica,10
8C3ADF21,28,rama1,16,Tecnica,10
8C3ADF21,28,rama2,20,Potencia,10
8C3ADF21,28,rama2,24,Control,10
8C3ADF21,28,rama2,26,Control,10
15338E9B,28,tronco,5,Tecnica,10
15338E9B,28,tronco,6,Potencia,10
15338E9B,28,rama1,10,Inteligencia,10
15338E9B,28,rama1,14,Tecnica,10
15338E9B,28,rama1,16,Tecnica,10
15338E9B,28,rama2,20,Potencia,10
15338E9B,28,rama2,24,Control,10
15338E9B,28,rama2,26,Control,10
6234BE0D,28,tronco,5,Tecnica,10
6234BE0D,28,tronco,6,Potencia,10
6234BE0D,28,rama1,10,Inteligencia,10
6234BE0D,28,rama1,14,Tecnica,10
6234BE0D,28,rama1,16,Tecnica,10
6234BE0D,28,rama2,20,Potencia,10
6234BE0D,28,rama2,24,Control,10
6234BE0D,28,rama2,26,Control,10
FC502BAE,28,tronco,5,Tecnica,10
FC502BAE,28,tronco,6,Potencia,10
FC502BAE,28,rama1,10,Inteligencia,10
FC502BAE,28,rama1,14,Tecnica,10
FC502BAE,28,rama1,16,Tecnica,10
FC502BAE,28,rama2,20,Potencia,10
FC502BAE,28,rama2,24,Control,10
FC502BAE,28,rama2,26,Control,10
8B571B38,28,tronco,5,Tecnica,10
8B571B38,28,tronco,6,Potencia,10
8B571B38,28,rama1,10,Inteligencia,10
8B571B38,28,rama1,14,Tecnica,10
8B571B38,28,rama1,16,Tecnica,10
8B571B38,28,rama2,20,Potencia,10
8B571B38,28,rama2,24,Control,10
8B571B38,28,rama2,26,Control,10
125E4A82,28,tronco,5,Tecnica,10
125E4A82,28,tronco,6,Potencia,10
125E4A82,28,rama1,10,Inteligencia,10
125E4A82,28,rama1,14,Tecnica,10
125E4A82,28,rama1,16,Tecnica,10
125E4A82,28,rama2,20,Potencia,10
125E4A82,28,rama2,24,Control,10
125E4A82,28,rama2,26,Control,10
1E5FBCBB,28,tronco,5,Inteligencia,10
1E5FBCBB,28,tronco,6,Fisico,10
1E5FBCBB,28,rama1,10,Tecnica,10
1E5FBCBB,28,rama1,14,Inteligencia,10
1E5FBCBB,28,rama1,16,Inteligencia,10
1E5FBCBB,28,rama2,20,Presion,10
1E5FBCBB,28,rama2,24,Fisico,10
1E5FBCBB,28,rama2,26,Fisico,10
8756ED01,28,tronco,5,Inteligencia,10
8756ED01,28,tronco,6,Fisico,10
8756ED01,28,rama1,10,Tecnica,10
8756ED01,28,rama1,14,Inteligencia,10
8756ED01,28,rama1,16,Inteligencia,10
8756ED01,28,rama2,20,Presion,10
8756ED01,28,rama2,24,Fisico,10
8756ED01,28,rama2,26,Fisico,10
F051DD97,28,tronco,5,Inteligencia,10
F051DD97,28,tronco,6,Fisico,10
F051DD97,28,rama1,10,Tecnica,10
F051DD97,28,rama1,14,Inteligencia,10
F051DD97,28,rama1,16,Inteligencia,10
F051DD97,28,rama2,20,Presion,10
F051DD97,28,rama2,24,Fisico,10
F051DD97,28,rama2,26,Fisico,10
6E354834,28,tronco,5,Inteligencia,10
6E354834,28,tronco,6,Fisico,10
6E354834,28,rama1,10,Tecnica,10
6E354834,28,rama1,14,Inteligencia,10
6E354834,28,rama1,16,Inteligencia,10
6E354834,28,rama2,20,Presion,10
6E354834,28,rama2,24,Fisico,10
6E354834,28,rama2,26,Fisico,10
193278A2,28,tronco,5,Inteligencia,10
193278A2,28,tronco,6,Fisico,10
193278A2,28,rama1,10,Tecnica,10
193278A2,28,rama1,14,Inteligencia,10
193278A2,28,rama1,16,Inteligencia,10
193278A2,28,rama2,20,Presion,10
193278A2,28,rama2,24,Fisico,10
193278A2,28,rama2,26,Fisico,10
803B2918,28,tronco,5,Inteligencia,10
803B2918,28,tronco,6,Fisico,10
803B2918,28,rama1,10,Tecnica,10
803B2918,28,rama1,14,Inteligencia,10
803B2918,28,rama1,16,Inteligencia,10
803B2918,28,rama2,20,Presion,10
803B2918,28,rama2,24,Fisico,10
803B2918,28,rama2,26,Fisico,10
AB951EB6,28,tronco,5,Tecnica,10
AB951EB6,28,tronco,6,Presion,10
AB951EB6,28,rama1,10,Tecnica,10
AB951EB6,28,rama1,14,Inteligencia,10
AB951EB6,28,rama1,16,Inteligencia,10
AB951EB6,28,rama2,20,Fisico,5
AB951EB6,28,rama2,24,Agilidad,10
AB951EB6,28,rama2,26,Agilidad,10
329C4F0C,28,tronco,5,Tecnica,10
329C4F0C,28,tronco,6,Presion,10
329C4F0C,28,rama1,10,Tecnica,10
329C4F0C,28,rama1,14,Inteligencia,10
329C4F0C,28,rama1,16,Inteligencia,10
329C4F0C,28,rama2,20,Fisico,5
329C4F0C,28,rama2,24,Agilidad,10
329C4F0C,28,rama2,26,Agilidad,10
459B7F9A,28,tronco,5,Tecnica,10
459B7F9A,28,tronco,6,Presion,10
459B7F9A,28,rama1,10,Tecnica,10
459B7F9A,28,rama1,14,Inteligencia,10
459B7F9A,28,rama1,16,Inteligencia,10
459B7F9A,28,rama2,20,Fisico,5
459B7F9A,28,rama2,24,Agilidad,10
459B7F9A,28,rama2,26,Agilidad,10
DBFFEA39,28,tronco,5,Tecnica,10
DBFFEA39,28,tronco,6,Presion,10
DBFFEA39,28,rama1,10,Tecnica,10
DBFFEA39,28,rama1,14,Inteligencia,10
DBFFEA39,28,rama1,16,Inteligencia,10
DBFFEA39,28,rama2,20,Fisico,5
DBFFEA39,28,rama2,24,Agilidad,10
DBFFEA39,28,rama2,26,Agilidad,10
ACF8DAAF,28,tronco,5,Tecnica,10
ACF8DAAF,28,tronco,6,Presion,10
ACF8DAAF,28,rama1,10,Tecnica,10
ACF8DAAF,28,rama1,14,Inteligencia,10
ACF8DAAF,28,rama1,16,Inteligencia,10
ACF8DAAF,28,rama2,20,Fisico,5
ACF8DAAF,28,rama2,24,Agilidad,10
ACF8DAAF,28,rama2,26,Agilidad,10
35F18B15,28,tronco,5,Tecnica,10
35F18B15,28,tronco,6,Presion,10
35F18B15,28,rama1,10,Tecnica,10
35F18B15,28,rama1,14,Inteligencia,10
35F18B15,28,rama1,16,Inteligencia,10
35F18B15,28,rama2,20,Fisico,5
35F18B15,28,rama2,24,Agilidad,10
35F18B15,28,rama2,26,Agilidad,10
9375C40A,28,tronco,5,Inteligencia,10
9375C40A,28,tronco,6,Potencia,10
9375C40A,28,rama1,10,Fisico,10
9375C40A,28,rama1,14,Tecnica,10
9375C40A,28,rama1,16,Tecnica,10
9375C40A,28,rama2,20,Control,10
9375C40A,28,rama2,24,Potencia,10
9375C40A,28,rama2,26,Potencia,10
0A7C95B0,28,tronco,5,Inteligencia,10
0A7C95B0,28,tronco,6,Potencia,10
0A7C95B0,28,rama1,10,Fisico,10
0A7C95B0,28,rama1,14,Tecnica,10
0A7C95B0,28,rama1,16,Tecnica,10
0A7C95B0,28,rama2,20,Control,10
0A7C95B0,28,rama2,24,Potencia,10
0A7C95B0,28,rama2,26,Potencia,10
7D7BA526,28,tronco,5,Inteligencia,10
7D7BA526,28,tronco,6,Potencia,10
7D7BA526,28,rama1,10,Fisico,10
7D7BA526,28,rama1,14,Tecnica,10
7D7BA526,28,rama1,16,Tecnica,10
7D7BA526,28,rama2,20,Control,10
7D7BA526,28,rama2,24,Potencia,10
7D7BA526,28,rama2,26,Potencia,10
E31F3085,28,tronco,5,Inteligencia,10
E31F3085,28,tronco,6,Potencia,10
E31F3085,28,rama1,10,Fisico,10
E31F3085,28,rama1,14,Tecnica,10
E31F3085,28,rama1,16,Tecnica,10
E31F3085,28,rama2,20,Control,10
E31F3085,28,rama2,24,Potencia,10
E31F3085,28,rama2,26,Potencia,10
94180013,28,tronco,5,Inteligencia,10
94180013,28,tronco,6,Potencia,10
94180013,28,rama1,10,Fisico,10
94180013,28,rama1,14,Tecnica,10
94180013,28,rama1,16,Tecnica,10
94180013,28,rama2,20,Control,10
94180013,28,rama2,24,Potencia,10
94180013,28,rama2,26,Potencia,10
0D1151A9,28,tronco,5,Inteligencia,10
0D1151A9,28,tronco,6,Potencia,10
0D1151A9,28,rama1,10,Fisico,10
0D1151A9,28,rama1,14,Tecnica,10
0D1151A9,28,rama1,16,Tecnica,10
0D1151A9,28,rama2,20,Control,10
0D1151A9,28,rama2,24,Potencia,10
0D1151A9,28,rama2,26,Potencia,10
0C00C5E1,28,tronco,5,Fisico,10
0C00C5E1,28,tronco,6,Inteligencia,10
0C00C5E1,28,rama1,10,Tecnica,10
0C00C5E1,28,rama1,14,Presion,10
0C00C5E1,28,rama1,16,Presion,10
0C00C5E1,28,rama2,20,Control,10
0C00C5E1,28,rama2,24,Tecnica,10
0C00C5E1,28,rama2,26,Tecnica,10
9509945B,28,tronco,5,Fisico,10
9509945B,28,tronco,6,Inteligencia,10
9509945B,28,rama1,10,Tecnica,10
9509945B,28,rama1,14,Presion,10
9509945B,28,rama1,16,Presion,10
9509945B,28,rama2,20,Control,10
9509945B,28,rama2,24,Tecnica,10
9509945B,28,rama2,26,Tecnica,10
E20EA4CD,28,tronco,5,Fisico,10
E20EA4CD,28,tronco,6,Inteligencia,10
E20EA4CD,28,rama1,10,Tecnica,10
E20EA4CD,28,rama1,14,Presion,10
E20EA4CD,28,rama1,16,Presion,10
E20EA4CD,28,rama2,20,Control,10
E20EA4CD,28,rama2,24,Tecnica,10
E20EA4CD,28,rama2,26,Tecnica,10
7C6A316E,28,tronco,5,Fisico,10
7C6A316E,28,tronco,6,Inteligencia,10
7C6A316E,28,rama1,10,Tecnica,10
7C6A316E,28,rama1,14,Presion,10
7C6A316E,28,rama1,16,Presion,10
7C6A316E,28,rama2,20,Control,10
7C6A316E,28,rama2,24,Tecnica,10
7C6A316E,28,rama2,26,Tecnica,10
0B6D01F8,28,tronco,5,Fisico,10
0B6D01F8,28,tronco,6,Inteligencia,10
0B6D01F8,28,rama1,10,Tecnica,10
0B6D01F8,28,rama1,14,Presion,10
0B6D01F8,28,rama1,16,Presion,10
0B6D01F8,28,rama2,20,Control,10
0B6D01F8,28,rama2,24,Tecnica,10
0B6D01F8,28,rama2,26,Tecnica,10
92645042,28,tronco,5,Fisico,10
92645042,28,tronco,6,Inteligencia,10
92645042,28,rama1,10,Tecnica,10
92645042,28,rama1,14,Presion,10
92645042,28,rama1,16,Presion,10
92645042,28,rama2,20,Control,10
92645042,28,rama2,24,Tecnica,10
92645042,28,rama2,26,Tecnica,10
B4DA059D,28,tronco,5,Tecnica,10
B4DA059D,28,tronco,6,Fisico,10
B4DA059D,28,rama1,10,Inteligencia,10
B4DA059D,28,rama1,14,Presion,10
B4DA059D,28,rama1,16,Presion,10
B4DA059D,28,rama2,20,Agilidad,10
B4DA059D,28,rama2,24,Fisico,10
B4DA059D,28,rama2,26,Fisico,10
