# Pasivas candidatas de cada personaje para las ranuras 1 y 2.
# Leido de las tablas de sorteo del juego, NO observado de la partida.
# Acierto medido contra la partida de Aaron: 94,1% en jugadores normales.
# Los marcados 'fijas_de_historia' llevan pasivas fijas y no siguen el sorteo.
# Lo genera herramientas/construir_pool_pasivas.py.
identidad,personaje,equipo,posicion,ranuras,pasiva_id,pasiva,fijas_de_historia
427F274E,Wolfe Redwood,Academia Plenilunio,MED,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
427F274E,Wolfe Redwood,Academia Plenilunio,MED,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
C5E73B81,Willow Proude,Academia Plenilunio,MED,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
C5E73B81,Willow Proude,Academia Plenilunio,MED,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
C5E73B81,Willow Proude,Academia Plenilunio,MED,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
C5E73B81,Willow Proude,Academia Plenilunio,MED,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
C5E73B81,Willow Proude,Academia Plenilunio,MED,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
C5E73B81,Willow Proude,Academia Plenilunio,MED,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
DCFC0AC0,Reid Rivers,Academia Plenilunio,DEF,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
DCFC0AC0,Reid Rivers,Academia Plenilunio,DEF,1-2,77103843,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
DCFC0AC0,Reid Rivers,Academia Plenilunio,DEF,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
DCFC0AC0,Reid Rivers,Academia Plenilunio,DEF,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
DCFC0AC0,Reid Rivers,Academia Plenilunio,DEF,1-2,7F868E34,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
DCFC0AC0,Reid Rivers,Academia Plenilunio,DEF,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
DCFC0AC0,Reid Rivers,Academia Plenilunio,DEF,1-2,C739587E,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
0CFCDBBE,Piers Thornton,Academia Plenilunio,DEF,1-2,CFAFEE09,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
0CFCDBBE,Piers Thornton,Academia Plenilunio,DEF,1-2,F95C7778,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de disputa [CPASSIVE01]+<VALUE> %[C]",
0CFCDBBE,Piers Thornton,Academia Plenilunio,DEF,1-2,D53D7996,"Cuando un jugador del mismo elemento está cerca, \\nDF propia del muro [CPASSIVE01]+<VALUE> %[C]",
0CFCDBBE,Piers Thornton,Academia Plenilunio,DEF,1-2,8DC80F88,"Cuando un jugador de otro elemento está cerca, \\nDF propia del muro [CPASSIVE01]+<VALUE> %[C]",
0CFCDBBE,Piers Thornton,Academia Plenilunio,DEF,1-2,940C628F,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] en campo propio,
0CFCDBBE,Piers Thornton,Academia Plenilunio,DEF,1-2,DC6E49B0,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] en campo contrario,
0CFCDBBE,Piers Thornton,Academia Plenilunio,DEF,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
15E7EAFF,Bud Bloome,Academia Plenilunio,DEF,1-2,CFAFEE09,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
15E7EAFF,Bud Bloome,Academia Plenilunio,DEF,1-2,F95C7778,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de disputa [CPASSIVE01]+<VALUE> %[C]",
15E7EAFF,Bud Bloome,Academia Plenilunio,DEF,1-2,D53D7996,"Cuando un jugador del mismo elemento está cerca, \\nDF propia del muro [CPASSIVE01]+<VALUE> %[C]",
15E7EAFF,Bud Bloome,Academia Plenilunio,DEF,1-2,8DC80F88,"Cuando un jugador de otro elemento está cerca, \\nDF propia del muro [CPASSIVE01]+<VALUE> %[C]",
15E7EAFF,Bud Bloome,Academia Plenilunio,DEF,1-2,940C628F,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] en campo propio,
15E7EAFF,Bud Bloome,Academia Plenilunio,DEF,1-2,DC6E49B0,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] en campo contrario,
15E7EAFF,Bud Bloome,Academia Plenilunio,DEF,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
3ECAB93C,Lucian Skye,Academia Plenilunio,MED,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
3ECAB93C,Lucian Skye,Academia Plenilunio,MED,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
3ECAB93C,Lucian Skye,Academia Plenilunio,MED,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
3ECAB93C,Lucian Skye,Academia Plenilunio,MED,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
3ECAB93C,Lucian Skye,Academia Plenilunio,MED,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
3ECAB93C,Lucian Skye,Academia Plenilunio,MED,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
27D1887D,Solren Dawnwright,Academia Plenilunio,POR,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
27D1887D,Solren Dawnwright,Academia Plenilunio,POR,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
27D1887D,Solren Dawnwright,Academia Plenilunio,POR,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
27D1887D,Solren Dawnwright,Academia Plenilunio,POR,1-2,38C0FBBB,PP del equipo [CPASSIVE01]+<VALUE> %[C],
68901EBA,Elior March,Academia Plenilunio,DEF,1-2,2811ECBB,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
68901EBA,Elior March,Academia Plenilunio,DEF,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
68901EBA,Elior March,Academia Plenilunio,DEF,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
68901EBA,Elior March,Academia Plenilunio,DEF,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
68901EBA,Elior March,Academia Plenilunio,DEF,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
68901EBA,Elior March,Academia Plenilunio,DEF,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
718B2FFB,Raylon Highmoor,Academia Plenilunio,MED,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
718B2FFB,Raylon Highmoor,Academia Plenilunio,MED,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
718B2FFB,Raylon Highmoor,Academia Plenilunio,MED,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
718B2FFB,Raylon Highmoor,Academia Plenilunio,MED,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
718B2FFB,Raylon Highmoor,Academia Plenilunio,MED,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
718B2FFB,Raylon Highmoor,Academia Plenilunio,MED,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
718B2FFB,Raylon Highmoor,Academia Plenilunio,MED,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
5AA67C38,Fedrin Fennley,Academia Plenilunio,DEF,1-2,2811ECBB,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
5AA67C38,Fedrin Fennley,Academia Plenilunio,DEF,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
5AA67C38,Fedrin Fennley,Academia Plenilunio,DEF,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
5AA67C38,Fedrin Fennley,Academia Plenilunio,DEF,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
5AA67C38,Fedrin Fennley,Academia Plenilunio,DEF,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
5AA67C38,Fedrin Fennley,Academia Plenilunio,DEF,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
5AA67C38,Fedrin Fennley,Academia Plenilunio,DEF,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
A6055CD8,Rocky Hardcastle,Bastión,MED,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
A6055CD8,Rocky Hardcastle,Bastión,MED,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
A6055CD8,Rocky Hardcastle,Bastión,MED,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
A6055CD8,Rocky Hardcastle,Bastión,MED,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
A6055CD8,Rocky Hardcastle,Bastión,MED,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
A6055CD8,Rocky Hardcastle,Bastión,MED,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
A6055CD8,Rocky Hardcastle,Bastión,MED,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
8D280F1B,Rick Wall,Bastión,MED,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
8D280F1B,Rick Wall,Bastión,MED,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
8D280F1B,Rick Wall,Bastión,MED,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
8D280F1B,Rick Wall,Bastión,MED,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
8D280F1B,Rick Wall,Bastión,MED,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
8D280F1B,Rick Wall,Bastión,MED,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
94333E5A,Hefton Bulk,Bastión,DEF,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
94333E5A,Hefton Bulk,Bastión,DEF,1-2,CFAFEE09,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
94333E5A,Hefton Bulk,Bastión,DEF,1-2,F95C7778,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de disputa [CPASSIVE01]+<VALUE> %[C]",
94333E5A,Hefton Bulk,Bastión,DEF,1-2,D53D7996,"Cuando un jugador del mismo elemento está cerca, \\nDF propia del muro [CPASSIVE01]+<VALUE> %[C]",
94333E5A,Hefton Bulk,Bastión,DEF,1-2,8DC80F88,"Cuando un jugador de otro elemento está cerca, \\nDF propia del muro [CPASSIVE01]+<VALUE> %[C]",
94333E5A,Hefton Bulk,Bastión,DEF,1-2,940C628F,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] en campo propio,
94333E5A,Hefton Bulk,Bastión,DEF,1-2,DC6E49B0,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] en campo contrario,
94333E5A,Hefton Bulk,Bastión,DEF,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
DB72A89D,Lunk Ironbrow,Bastión,DEF,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
DB72A89D,Lunk Ironbrow,Bastión,DEF,1-2,CFAFEE09,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
DB72A89D,Lunk Ironbrow,Bastión,DEF,1-2,F95C7778,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de disputa [CPASSIVE01]+<VALUE> %[C]",
DB72A89D,Lunk Ironbrow,Bastión,DEF,1-2,D53D7996,"Cuando un jugador del mismo elemento está cerca, \\nDF propia del muro [CPASSIVE01]+<VALUE> %[C]",
DB72A89D,Lunk Ironbrow,Bastión,DEF,1-2,8DC80F88,"Cuando un jugador de otro elemento está cerca, \\nDF propia del muro [CPASSIVE01]+<VALUE> %[C]",
DB72A89D,Lunk Ironbrow,Bastión,DEF,1-2,940C628F,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] en campo propio,
DB72A89D,Lunk Ironbrow,Bastión,DEF,1-2,DC6E49B0,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] en campo contrario,
DB72A89D,Lunk Ironbrow,Bastión,DEF,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
C26999DC,Iggy Motte,Bastión,DEL,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
C26999DC,Iggy Motte,Bastión,DEL,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
C26999DC,Iggy Motte,Bastión,DEL,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
C26999DC,Iggy Motte,Bastión,DEL,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
C26999DC,Iggy Motte,Bastión,DEL,1-2,0F096EFC,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo contrario,
C26999DC,Iggy Motte,Bastión,DEL,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
E944CA1F,Sebastian Fortwright,Bastión,MED,1-2,13F0852C,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
E944CA1F,Sebastian Fortwright,Bastión,MED,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
E944CA1F,Sebastian Fortwright,Bastión,MED,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
E944CA1F,Sebastian Fortwright,Bastión,MED,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
E944CA1F,Sebastian Fortwright,Bastión,MED,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
E944CA1F,Sebastian Fortwright,Bastión,MED,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
F05FFB5E,Ivor Shield,Bastión,MED,1-2,13F0852C,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
F05FFB5E,Ivor Shield,Bastión,MED,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
F05FFB5E,Ivor Shield,Bastión,MED,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
F05FFB5E,Ivor Shield,Bastión,MED,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
F05FFB5E,Ivor Shield,Bastión,MED,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
F05FFB5E,Ivor Shield,Bastión,MED,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
77C7E791,Knox Loxley,Bastión,POR,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
77C7E791,Knox Loxley,Bastión,POR,1-2,77103843,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
77C7E791,Knox Loxley,Bastión,POR,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
77C7E791,Knox Loxley,Bastión,POR,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
77C7E791,Knox Loxley,Bastión,POR,1-2,7F868E34,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
77C7E791,Knox Loxley,Bastión,POR,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
77C7E791,Knox Loxley,Bastión,POR,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
6EDCD6D0,Barry Cade,Bastión,DEF,1-2,CFAFEE09,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
6EDCD6D0,Barry Cade,Bastión,DEF,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
6EDCD6D0,Barry Cade,Bastión,DEF,1-2,77103843,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
6EDCD6D0,Barry Cade,Bastión,DEF,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
6EDCD6D0,Barry Cade,Bastión,DEF,1-2,7F868E34,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
6EDCD6D0,Barry Cade,Bastión,DEF,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
6EDCD6D0,Barry Cade,Bastión,DEF,1-2,C739587E,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
BEDC07AE,Waldo Gibbons,Bastión,DEL,1-2,FD5F303E,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
BEDC07AE,Waldo Gibbons,Bastión,DEL,1-2,AAC852B1,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
BEDC07AE,Waldo Gibbons,Bastión,DEL,1-2,127784FB,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
BEDC07AE,Waldo Gibbons,Bastión,DEL,1-2,2811ECBB,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
BEDC07AE,Waldo Gibbons,Bastión,DEL,1-2,1AE1328C,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
A7C736EF,Björn Brocken,Bastión,DEF,1-2,CFAFEE09,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
A7C736EF,Björn Brocken,Bastión,DEF,1-2,F95C7778,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de disputa [CPASSIVE01]+<VALUE> %[C]",
A7C736EF,Björn Brocken,Bastión,DEF,1-2,D53D7996,"Cuando un jugador del mismo elemento está cerca, \\nDF propia del muro [CPASSIVE01]+<VALUE> %[C]",
A7C736EF,Björn Brocken,Bastión,DEF,1-2,8DC80F88,"Cuando un jugador de otro elemento está cerca, \\nDF propia del muro [CPASSIVE01]+<VALUE> %[C]",
A7C736EF,Björn Brocken,Bastión,DEF,1-2,940C628F,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] en campo propio,
A7C736EF,Björn Brocken,Bastión,DEF,1-2,DC6E49B0,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] en campo contrario,
A7C736EF,Björn Brocken,Bastión,DEF,1-2,54B79B27,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
95F1546D,Corbin Brickham,Bastión,DEF,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
95F1546D,Corbin Brickham,Bastión,DEF,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
95F1546D,Corbin Brickham,Bastión,DEF,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
95F1546D,Corbin Brickham,Bastión,DEF,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
95F1546D,Corbin Brickham,Bastión,DEF,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
95F1546D,Corbin Brickham,Bastión,DEF,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
DAB0C2AA,Helena Harwood,Bastión,POR,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
DAB0C2AA,Helena Harwood,Bastión,POR,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
DAB0C2AA,Helena Harwood,Bastión,POR,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
DAB0C2AA,Helena Harwood,Bastión,POR,1-2,38C0FBBB,PP del equipo [CPASSIVE01]+<VALUE> %[C],
C3ABF3EB,Dane Upchurch,Bastión,DEL,1-2,13F0852C,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
C3ABF3EB,Dane Upchurch,Bastión,DEL,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
C3ABF3EB,Dane Upchurch,Bastión,DEL,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
C3ABF3EB,Dane Upchurch,Bastión,DEL,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
C3ABF3EB,Dane Upchurch,Bastión,DEL,1-2,F00F475E,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo contrario,
E886A028,Warden Watchford,Bastión,MED,1-2,13F0852C,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
E886A028,Warden Watchford,Bastión,MED,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
E886A028,Warden Watchford,Bastión,MED,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
E886A028,Warden Watchford,Bastión,MED,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
E886A028,Warden Watchford,Bastión,MED,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
E886A028,Warden Watchford,Bastión,MED,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
FF09B06C,Trice Topper,Kirkwood,POR,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
FF09B06C,Trice Topper,Kirkwood,POR,1-2,77103843,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
FF09B06C,Trice Topper,Kirkwood,POR,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
FF09B06C,Trice Topper,Kirkwood,POR,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
FF09B06C,Trice Topper,Kirkwood,POR,1-2,7F868E34,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
FF09B06C,Trice Topper,Kirkwood,POR,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
FF09B06C,Trice Topper,Kirkwood,POR,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
A8917DDD,Hilary Prentice,Kirkwood,MED,1-2,13F0852C,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
A8917DDD,Hilary Prentice,Kirkwood,MED,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
A8917DDD,Hilary Prentice,Kirkwood,MED,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
A8917DDD,Hilary Prentice,Kirkwood,MED,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
A8917DDD,Hilary Prentice,Kirkwood,MED,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
A8917DDD,Hilary Prentice,Kirkwood,MED,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
