# Todos los personajes jugables del juego, con su arbol de tecnicas.
# Lo genera herramientas/construir_base_jugadores.py.
# rN_tipo: que admite esa ranura. LIBRE = cualquier tecnica o hipertecnica.
identidad,indice,string_id,nombre,elemento,posicion,posicion_alt,arquetipo,rareza,equipo,r1_tecnica,r1_tipo,r1_nivel,r2_tecnica,r2_tipo,r2_nivel,r3_tecnica,r3_tipo,r3_nivel,r4_tecnica,r4_tipo,r4_nivel,r5_tecnica,r5_tipo,r5_nivel,r6_tecnica,r6_tipo,r6_nivel,r7_tecnica,r7_tipo,r7_nivel,r8_tecnica,r8_tipo,r8_nivel,r9_tecnica,r9_tipo,r9_nivel
6E4A4549,5254,c11712100,Darrell Dignard,Montana,DEF,MED,Contra,normal,Club de sumo,Jugarreta,Defensa,1,Confusión,Regate,13,Jaula de piedra,LIBRE,20,Dientes de roca,Defensa,30,Escudo corporal,Defensa,38,Guardián férreo,LIBRE,43,Carrera a 3 piernas,Regate,30,Espada real,Regate,38,Catalizador elemental,LIBRE,43
FC6CB2F7,5105,c11700600,Griffin Fastwell,Bosque,DEF,POR,Tension,normal,Club de ciberdeportes,Carga de hombro,Defensa,1,Mano celestial,Parada,13,Defensa múltiple,LIBRE,20,Bobina eléctrica,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43,Campo de fuerza,Parada,30,Mano ultradimensional,Parada,38,Determinación de portero,LIBRE,43
F6F29FFD,5125,c11700800,Sienna Fairborn,Montana,DEL,MED,Contra,normal,Club de ciberdeportes,Tiro rasante,Tiro,1,Finta bumerán,Regate,13,Bola de fango,LIBRE,20,Cascabel,Tiro,30,Golpe cataclismo,Tiro,38,Sobrecarga ardiente,LIBRE,43,Regate topo,Regate,30,Superelástico,Regate,38,Catalizador elemental,LIBRE,43
3B8DBD6D,5500,c11737010,Lockin Somnal,Bosque,DEL,MED,Tension,normal,Club de ciberdeportes,Tiro rasante,Tiro,1,Visto y no visto,Regate,13,Bomba acrobática,LIBRE,20,Lecho de rosas,Tiro,30,Estrella oscura,Tiro,38,Sobrecarga ardiente,LIBRE,43,Engaño torero,Regate,30,Himno de Atenea,Regate,38,Catalizador elemental,LIBRE,43
10A0EEAE,5501,c11737020,Aeron Rushmore,Viento,DEF,POR,Brecha,normal,Club de ciberdeportes,Carga de hombro,Defensa,1,Muro dimensional,Parada,13,Zona de seguridad,LIBRE,20,Proyectil de ozono,Defensa,30,Torre perfecta,Defensa,38,Guardián férreo,LIBRE,43,Malla eléctrica,Parada,30,Muralla tsunami,Parada,38,Determinación de portero,LIBRE,43
09BBDFEF,5502,c11737030,Grayson Tiltwood,Bosque,MED,DEF,Juego sucio,normal,Club de ciberdeportes,Taconazo,Regate,1,Robo rápido,Defensa,13,Truco balonazo,LIBRE,20,Engaño torero,Regate,30,Himno de Atenea,Regate,38,Catalizador elemental,LIBRE,43,Ataque sombrío,Defensa,30,Corte diabólico,Defensa,38,Guardián férreo,LIBRE,43
46FA4928,5503,c11737040,Calix Virtus,Montana,POR,DEF,Brecha,normal,Club de ciberdeportes,Parada de mano firme,Parada,1,La gran muralla,Defensa,13,Parada de capoeira,LIBRE,20,Parada en plancha,Parada,30,Mordisco de serpiente,Parada,38,Determinación de portero,LIBRE,43,Jaula de piedra,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43
5FE17869,5504,c11737050,Torwyn Endeavor,Bosque,MED,DEF,Juego sucio,normal,Club de ciberdeportes,Paso engañoso,Regate,1,Mirada ladrona,Defensa,13,Truco balonazo,LIBRE,20,Ultraluna,Regate,30,Campo de fuerza,Regate,38,Impulso temporal,LIBRE,43,Red de caza,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43
74CC2BAA,5505,c11737060,Torric Brawnstone,Montana,DEF,MED,Contra,normal,Club de ciberdeportes,Carga de hombro,Defensa,1,Patada canguro,Regate,13,Muro de hierro,LIBRE,20,Jaula de piedra,Defensa,30,Escudo corporal,Defensa,38,Guardián férreo,LIBRE,43,Guardia acrobática,Regate,30,Espada real,Regate,38,Impulso temporal,LIBRE,43
6DD71AEB,5506,c11737070,Cassia Bladecroft,Fuego,MED,POR,Contra,normal,Club de ciberdeportes,Paso engañoso,Regate,1,Despeje de fuego,Parada,13,Avance chispeante,LIBRE,20,Ataque de garza,Regate,30,Vuelo de Ícaro,Regate,38,Catalizador elemental,LIBRE,43,Despeje de fuerza,Parada,30,Millón de manos,Parada,38,Determinación de portero,LIBRE,43
EA4F0624,5507,c11737080,Actie Verran,Montana,DEF,POR,Juego sucio,normal,Club de ciberdeportes,Jugarreta,Defensa,1,Captura excelente,Parada,13,Voltereta circense,LIBRE,20,Jaula de piedra,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43,Escudo protector,Parada,30,Bimano celestial,Parada,38,Determinación de portero,LIBRE,43
F3543765,5508,c11737090,Ellie Fumble,Bosque,DEF,MED,Brecha,normal,Club de ciberdeportes,Regate disimulado,Defensa,1,Mirada al futuro,Regate,13,Defensa múltiple,LIBRE,20,Portal dimensional,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43,Truco balonazo,Regate,30,Balón diabólico,Regate,38,Catalizador elemental,LIBRE,43
33BC9023,4989,c11700280,Hanz Boll,Fuego,POR,MED,Justicia,normal,Club de balonmano,Parada de mano firme,Parada,1,Lluvia de meteoros,Regate,13,Corte de arena,LIBRE,20,Despeje de fuerza,Parada,30,Escudo de fuerza total,Parada,38,Determinación de portero,LIBRE,43,Tacón infernal,Regate,30,Vuelo de Ícaro,Regate,38,Catalizador elemental,LIBRE,43
532A6CF9,5148,c11702100,Wily Wimpinberg,Viento,MED,DEL,Brecha,normal,Club de balonmano,Taconazo,Regate,1,Ataque cóndor,Tiro,13,Entrada tormentosa,LIBRE,20,Aikido,Regate,30,Patín aéreo,Regate,38,Catalizador elemental,LIBRE,43,,?,30,Remate en V,Tiro,38,Sobrecarga ardiente,LIBRE,43
9A318CC6,5146,c11702080,Liam Tossarawn,Fuego,DEL,MED,Justicia,normal,Club de balonmano,Tiro rasante,Tiro,1,Pared solitaria,Regate,13,Cañonazo,LIBRE,20,Remate combinado,Tiro,30,Descenso estelar,Tiro,38,Sobrecarga ardiente,LIBRE,43,Entrada de llamas,Regate,30,Vuelo de Ícaro,Regate,38,Catalizador elemental,LIBRE,43
832ABD87,5147,c11702090,Ferron Rockfort,Montana,DEF,MED,Justicia,normal,Club de balonmano,Carga de hombro,Defensa,1,Giro de mono,Regate,13,Jaula de piedra,LIBRE,20,Acrobacia robótica,Defensa,30,La montaña,Defensa,38,Guardián férreo,LIBRE,43,Corriente negra,Regate,30,Superelástico,Regate,38,Impulso temporal,LIBRE,43
79C5550D,5141,c11702030,Tendance Chausefutt,Viento,MED,DEF,Justicia,normal,Club de balonmano,Amago y esprint,Regate,1,Giro bobina,Defensa,13,Aikido,LIBRE,20,Hora celestial,Regate,30,Túnel tornado,Regate,38,Impulso temporal,LIBRE,43,Proyectil de ozono,Defensa,30,Torre perfecta,Defensa,38,Guardián férreo,LIBRE,43
3684C3CA,5142,c11702040,Caellum Orison,Bosque,MED,DEL,Contra,normal,Club de balonmano,Finta de pie,Regate,1,Disparo rodante,Tiro,13,Truco balonazo,LIBRE,20,Engaño torero,Regate,30,Balón diabólico,Regate,38,Impulso temporal,LIBRE,43,Remate seguridad,Tiro,30,Remate guiverno,Tiro,38,Sobrecarga ardiente,LIBRE,43
2F9FF28B,5143,c11702050,Tina Hopkins,Fuego,MED,DEF,Afinidad,normal,Club de balonmano,Amago y esprint,Regate,1,Cortafuegos,Defensa,13,Coz 3,LIBRE,20,Avance chispeante,Regate,30,Vuelo de Ícaro,Regate,38,Catalizador elemental,LIBRE,43,Grumo pegapasta,Defensa,30,Torre perfecta,Defensa,38,Guardián férreo,LIBRE,43
04B2A148,5144,c11702060,Selen Dippity,Fuego,MED,DEL,Justicia,normal,Club de balonmano,Amago y esprint,Regate,1,Bomba saltarina,Tiro,13,Tacón infernal,LIBRE,20,Cruce explosivo,Regate,30,Vuelo de Ícaro,Regate,38,Catalizador elemental,LIBRE,43,Tiro radiocontrol,Tiro,30,Flecha de Cupido,Tiro,38,Sobrecarga ardiente,LIBRE,43
1DA99009,5145,c11702070,Nivea Etoile,Viento,DEF,MED,Contra,normal,Club de balonmano,Jugarreta,Defensa,1,Torbellino dragón,Regate,13,Gran torbellino,LIBRE,20,Ciclón doble,Defensa,30,Torre perfecta,Defensa,38,Guardián férreo,LIBRE,43,Brisa encabritada,Regate,30,Túnel tornado,Regate,38,Impulso temporal,LIBRE,43
4BF3378F,5139,c11702010,Lisa Lovetluke,Bosque,DEL,MED,Juego sucio,normal,Club de balonmano,Tiro rasante,Tiro,1,Imagen residual,Regate,13,Tornado oscuro,LIBRE,20,Tiro espejismo,Tiro,30,Doble hélice,Tiro,38,Sobrecarga ardiente,LIBRE,43,Truco balonazo,Regate,30,Campo de fuerza,Regate,38,Catalizador elemental,LIBRE,43
60DE644C,5140,c11702020,Hildy Tattleswell,Fuego,DEF,MED,Brecha,normal,Club de balonmano,Jugarreta,Defensa,1,Ritmo agresivo,Regate,13,Grumo pegapasta,LIBRE,20,Estela ígnea,Defensa,30,Megaterremoto,Defensa,38,Guardián férreo,LIBRE,43,Tacón infernal,Regate,30,Vuelo de Ícaro,Regate,38,Impulso temporal,LIBRE,43
FAA7701C,4991,c11700300,Choco Racketfeld,Viento,DEL,MED,Brecha,normal,Club de bádminton,Tiro rasante,Tiro,1,Barrena voladora,Regate,13,Megalodón,LIBRE,20,Peces voladores,Tiro,30,Balón de plasma,Tiro,38,Sobrecarga ardiente,LIBRE,43,Círculo de hielo,Regate,30,Balón angelical,Regate,38,Catalizador elemental,LIBRE,43
E3BC415D,4992,c11700310,Minty Shuttlebrook,Montana,DEL,DEF,Brecha,normal,Club de bádminton,Tiro rasante,Tiro,1,Pisotón de sumo,Defensa,13,Tirachinas,LIBRE,20,Cascabel,Tiro,30,Golpe cataclismo,Tiro,38,Sobrecarga ardiente,LIBRE,43,Jaula de piedra,Defensa,30,Escudo corporal,Defensa,38,Guardián férreo,LIBRE,43
45B53B90,5160,c11704020,Helen Deavor,Fuego,DEF,MED,Tension,normal,Club de bádminton,Jugarreta,Defensa,1,Pared solitaria,Regate,13,Entrada rodante,LIBRE,20,Zigzag de fuego,Defensa,30,Escudo corporal,Defensa,38,Guardián férreo,LIBRE,43,Balón galgo,Regate,30,Vuelo de Ícaro,Regate,38,Catalizador elemental,LIBRE,43
6E986853,5159,c11704010,Phoebe Soarsky,Viento,DEF,MED,Brecha,normal,Club de bádminton,Parada en arco,Defensa,1,Barrena voladora,Regate,13,Zona de seguridad,LIBRE,20,Ciclón doble,Defensa,30,Torre perfecta,Defensa,38,Guardián férreo,LIBRE,43,Círculo de hielo,Regate,30,Túnel tornado,Regate,38,Impulso temporal,LIBRE,43
5CAE0AD1,5161,c11704030,Janet Hollilocks,Bosque,DEF,MED,Afinidad,normal,Club de bádminton,Jugarreta,Defensa,1,Mirada al futuro,Regate,13,Bobina eléctrica,LIBRE,20,Niebla mística,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43,Engaño torero,Regate,30,Campo de fuerza,Regate,38,Impulso temporal,LIBRE,43
13EF9C16,5162,c11704040,Barnaby Livergain,Viento,MED,DEL,Tension,normal,Club de bádminton,Finta de pie,Regate,1,Sabiduría divina,Tiro,13,Brisa encabritada,LIBRE,20,Círculo de hielo,Regate,30,Danza del viento,Regate,38,Catalizador elemental,LIBRE,43,Peces voladores,Tiro,30,Remate en V,Tiro,38,Sobrecarga ardiente,LIBRE,43
0AF4AD57,5163,c11704050,Sten Fanborough,Bosque,MED,DEL,Afinidad,normal,Club de bádminton,Paso engañoso,Regate,1,Cabezazo kung-fu,Tiro,13,Regate múltiple,LIBRE,20,Ultraluna,Regate,30,Himno de Atenea,Regate,38,Impulso temporal,LIBRE,43,Bomba acrobática,Tiro,30,Lanza letal,Tiro,38,Sobrecarga ardiente,LIBRE,43
21D9FE94,5164,c11704060,Crest Vertall,Montana,MED,DEF,Brecha,normal,Club de bádminton,Amago y esprint,Regate,1,Carga de elefantes,Defensa,13,Dragón ascendente,LIBRE,20,Regate topo,Regate,30,Espada real,Regate,38,Catalizador elemental,LIBRE,43,Muralla de las montañas,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43
38C2CFD5,5165,c11704070,Wyatt Stockaway,Bosque,POR,DEF,Justicia,normal,Club de bádminton,Parada poderosa,Parada,1,Manos fantasmagóricas,Defensa,13,Bloqueo doble,LIBRE,20,Araña gigante,Parada,30,Mano ultradimensional,Parada,38,Determinación de portero,LIBRE,43,Niebla mística,Defensa,30,Corte diabólico,Defensa,38,Guardián férreo,LIBRE,43
BF5AD31A,5166,c11704080,Pristin Florynce,Montana,MED,DEF,Afinidad,normal,Club de bádminton,Entrada cegadora,Regate,1,Pisotón de sumo,Defensa,13,Dragón ascendente,LIBRE,20,Pasos aéreos,Regate,30,Espada real,Regate,38,Catalizador elemental,LIBRE,43,Voltereta circense,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43
A641E25B,5167,c11704090,Edmund Boon,Fuego,POR,DEF,Brecha,normal,Club de bádminton,Despeje de puño,Parada,1,Baile de llamas,Defensa,13,Lanzallamas,LIBRE,20,Rompetiros,Parada,30,Millón de manos,Parada,38,Determinación de portero,LIBRE,43,Zigzag de fuego,Defensa,30,Megaterremoto,Defensa,38,Guardián férreo,LIBRE,43
76413325,5168,c11704100,Willem Durrmore,Montana,DEF,MED,Brecha,normal,Club de bádminton,Parada en arco,Defensa,1,Giro de mono,Regate,13,Dientes de roca,LIBRE,20,Corro de la patata,Defensa,30,Megaterremoto,Defensa,38,Guardián férreo,LIBRE,43,Pasos aéreos,Regate,30,Superelástico,Regate,38,Impulso temporal,LIBRE,43
6F5A0264,5169,c11704110,Corday Dremin,Viento,DEL,MED,Tension,normal,Club de bádminton,Tiro rasante,Tiro,1,Remolino acuático,Regate,13,Bestia del trueno,LIBRE,20,Pingüino espacial,Tiro,30,Leopardo de la ventisca,Tiro,38,Sobrecarga ardiente,LIBRE,43,Entrada tormentosa,Regate,30,Danza del viento,Regate,38,Catalizador elemental,LIBRE,43
447751A7,5170,c11704120,Candace Mardipanz,Viento,MED,DEF,Justicia,normal,Club de bádminton,Finta de pie,Regate,1,Robo fantástico,Defensa,13,Hora celestial,LIBRE,20,Círculo de hielo,Regate,30,Túnel tornado,Regate,38,Catalizador elemental,LIBRE,43,Zona de seguridad,Defensa,30,Torre perfecta,Defensa,38,Guardián férreo,LIBRE,43
5D6C60E6,5171,c11704130,Gloria Somdenn,Viento,DEL,DEF,Tension,normal,Club de bádminton,Tiro rasante,Tiro,1,Rompehielos,Defensa,13,Tiro vendaval,LIBRE,20,Megalodón,Tiro,30,Balón de plasma,Tiro,38,Sobrecarga ardiente,LIBRE,43,Flecha huracán,Defensa,30,Torre perfecta,Defensa,38,Guardián férreo,LIBRE,43
63E27CDB,4765,c11500490,Nadia Watershed,Viento,MED,DEL,Justicia,normal,Club de bádminton,Caño,Regate,1,Tiro rotativo,Tiro,13,Círculo de hielo,LIBRE,20,Hora celestial,Regate,30,Patín aéreo,Regate,38,Impulso temporal,LIBRE,43,Megalodón,Tiro,30,Balón de plasma,Tiro,38,Sobrecarga ardiente,LIBRE,43
D18A23DF,4994,c11700330,Ryden Waverley,Viento,MED,DEL,Tension,normal,Club de surf,Taconazo,Regate,1,Pase cruzado,Tiro,13,Hora celestial,LIBRE,20,Aikido,Regate,30,Túnel tornado,Regate,38,Catalizador elemental,LIBRE,43,Ventisca eterna,Tiro,30,Balón de plasma,Tiro,38,Sobrecarga ardiente,LIBRE,43
EE7E992C,5185,c11706120,Pinn Persica,Fuego,DEF,MED,Juego sucio,normal,Club de surf,Jugarreta,Defensa,1,Acelerrelámpago,Regate,13,Pinzas cortantes,LIBRE,20,Estrella fugaz,Defensa,30,Escudo corporal,Defensa,38,Guardián férreo,LIBRE,43,Cruce explosivo,Regate,30,Vuelo de Ícaro,Regate,38,Impulso temporal,LIBRE,43
C491A0D8,5174,c11706010,Safine Papillonia,Viento,DEL,POR,Juego sucio,normal,Club de surf,Tiro rasante,Tiro,1,Tormenta de pétalos,Parada,13,,LIBRE,20,Gran tifón,Tiro,30,Leopardo de la ventisca,Tiro,38,Sobrecarga ardiente,LIBRE,43,Martillo defensor,Parada,30,Superpuño invencible,Parada,38,Determinación de portero,LIBRE,43
EFBCF31B,5175,c11706020,Caspian Hearken,Bosque,MED,DEL,Justicia,normal,Club de surf,Caño,Regate,1,Disparo rodante,Tiro,13,Ultraluna,LIBRE,20,Engaño torero,Regate,30,Himno de Atenea,Regate,38,Impulso temporal,LIBRE,43,Remate seguridad,Tiro,30,Triángulo letal,Tiro,38,Sobrecarga ardiente,LIBRE,43
F6A7C25A,5176,c11706030,Davis Tarvish,Montana,DEL,MED,Brecha,normal,Club de surf,Tiro rasante,Tiro,1,Acelerón,Regate,13,Remate del tigre,LIBRE,20,Tirachinas,Tiro,30,Remate unicornio,Tiro,38,Sobrecarga ardiente,LIBRE,43,Corriente negra,Regate,30,Espada real,Regate,38,Impulso temporal,LIBRE,43
B9E6549D,5177,c11706040,Bastian Brineford,Montana,MED,DEF,Contra,normal,Club de surf,Taconazo,Regate,1,Gravitación,Defensa,13,Regate topo,LIBRE,20,Carrera a 3 piernas,Regate,30,Espada real,Regate,38,Catalizador elemental,LIBRE,43,Jaula de piedra,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43
A0FD65DC,5178,c11706050,Kenneth Frostner,Fuego,MED,DEL,Tension,normal,Club de surf,Paso engañoso,Regate,1,Chut granada,Tiro,13,Avance chispeante,LIBRE,20,Ataque de garza,Regate,30,Vuelo de Ícaro,Regate,38,Impulso temporal,LIBRE,43,Tiro torre de Osaka,Tiro,30,Futuro negativo,Tiro,38,Sobrecarga ardiente,LIBRE,43
8BD0361F,5179,c11706060,Ripley Swaydon,Viento,DEF,DEL,Justicia,normal,Club de surf,Regate disimulado,Defensa,1,Ataque cóndor,Tiro,13,Ángel de nieve,LIBRE,20,Proyectil de ozono,Defensa,30,Torre perfecta,Defensa,38,Guardián férreo,LIBRE,43,Tornado inverso,Tiro,30,Flecha divina,Tiro,38,Sobrecarga ardiente,LIBRE,43
92CB075E,5180,c11706070,Kyle Flaggard,Fuego,DEF,MED,Tension,normal,Club de surf,Regate disimulado,Defensa,1,Acelerrelámpago,Regate,13,Zigzag de fuego,LIBRE,20,Picadora,Defensa,30,La montaña,Defensa,38,Guardián férreo,LIBRE,43,Esferas luminosas,Regate,30,Vuelo de Ícaro,Regate,38,Catalizador elemental,LIBRE,43
15531B91,5181,c11706080,Landric Delphin,Viento,DEF,MED,Juego sucio,normal,Club de surf,Carga de hombro,Defensa,1,Regate aurora,Regate,13,Gran torbellino,LIBRE,20,Ciclón doble,Defensa,30,Subida a los cielos,Defensa,38,Guardián férreo,LIBRE,43,Aikido,Regate,30,Patín aéreo,Regate,38,Catalizador elemental,LIBRE,43
0C482AD0,5182,c11706090,Volbert Brackenbal,Viento,POR,DEF,Afinidad,normal,Club de surf,Parada poderosa,Parada,1,Giro bobina,Defensa,13,Recepción negativa,LIBRE,20,Malla eléctrica,Parada,30,Puente sin final,Parada,38,Determinación de portero,LIBRE,43,Caída prehistórica,Defensa,30,Torre perfecta,Defensa,38,Guardián férreo,LIBRE,43
DC48FBAE,5183,c11706100,Niles Gawkerson,Montana,DEF,MED,Tension,normal,Club de surf,Robo rodante,Defensa,1,Giro de mono,Regate,13,Emboscada defensiva,LIBRE,20,Muro de hierro,Defensa,30,Megaterremoto,Defensa,38,Guardián férreo,LIBRE,43,Regate topo,Regate,30,Espada real,Regate,38,Catalizador elemental,LIBRE,43
C553CAEF,5184,c11706110,Cecilia Alabaster,Fuego,POR,DEF,Justicia,normal,Club de surf,Parada de mano firme,Parada,1,Superpisotón de sumo,Defensa,13,Despeje de fuerza,LIBRE,20,Puños voladores,Parada,30,Millón de manos,Parada,38,Determinación de portero,LIBRE,43,Estela ígnea,Defensa,30,Torre perfecta,Defensa,38,Guardián férreo,LIBRE,43
8016A510,4759,c11500420,Amadeus Lyland,Viento,DEL,MED,Tension,normal,Club de surf,Tiro rasante,Tiro,1,Regate aurora,Regate,13,Tornado inverso,LIBRE,20,Cañón de agua,Tiro,30,Remate en V,Tiro,38,Sobrecarga ardiente,LIBRE,43,Hora celestial,Regate,30,Danza del viento,Regate,38,Impulso temporal,LIBRE,43
9E043C8D,4718,c11500030,Wagner Waltz,Viento,POR,MED,Brecha,normal,Club de baile,Despeje de puño,Parada,1,Remolino acuático,Regate,13,Torbellino,LIBRE,20,Recepción negativa,Parada,30,Muralla tsunami,Parada,38,Determinación de portero,LIBRE,43,Aikido,Regate,30,Patín aéreo,Regate,38,Catalizador elemental,LIBRE,43
59469861,5126,c11701010,Zoey Tippings,Bosque,DEL,DEF,Brecha,normal,Club de baile,Tiro rasante,Tiro,1,Magnetismo,Defensa,13,Chut congelante,LIBRE,20,Balón rodante,Tiro,30,Doble hélice,Tiro,38,Sobrecarga ardiente,LIBRE,43,Ataque sombrío,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43
726BCBA2,5127,c11701020,Wendy Stitchilton,Fuego,MED,DEL,Justicia,normal,Club de baile,Entrada cegadora,Regate,1,Bomba saltarina,Tiro,13,Entrada de llamas,LIBRE,20,Avance chispeante,Regate,30,Vuelo de Ícaro,Regate,38,Catalizador elemental,LIBRE,43,Cañonazo,Tiro,30,Aguijón letal,Tiro,38,Sobrecarga ardiente,LIBRE,43
6B70FAE3,5128,c11701030,Megpie O'Neering,Montana,DEF,MED,Juego sucio,normal,Club de baile,Parada en arco,Defensa,1,Mina terrestre,Regate,13,Emboscada defensiva,LIBRE,20,Muralla de las montañas,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43,Pasos aéreos,Regate,30,Espada real,Regate,38,Catalizador elemental,LIBRE,43
24316C24,5129,c11701040,Coby Cogsworth,Bosque,DEF,MED,Tension,normal,Club de baile,Carga de hombro,Defensa,1,Espejismo de balón,Regate,13,Ataque sombrío,LIBRE,20,Segadora,Defensa,30,Corte diabólico,Defensa,38,Guardián férreo,LIBRE,43,Ultraluna,Regate,30,Himno de Atenea,Regate,38,Catalizador elemental,LIBRE,43
3D2A5D65,5130,c11701050,Gon Vyrall,Fuego,DEL,DEF,Afinidad,normal,Club de baile,Tiro rasante,Tiro,1,Picadora,Defensa,13,Remate misil,LIBRE,20,Tornado de fuego,Tiro,30,Futuro negativo,Tiro,38,Sobrecarga ardiente,LIBRE,43,Zigzag de fuego,Defensa,30,Salto dimensional,Defensa,38,Guardián férreo,LIBRE,43
16070EA6,5131,c11701060,Cristensen Blance,Viento,DEF,POR,Contra,normal,Club de baile,Regate disimulado,Defensa,1,Parada en pirueta,Parada,13,Golpe de vacío,LIBRE,20,Torre inexpugnable,Defensa,30,Subida a los cielos,Defensa,38,Guardián férreo,LIBRE,43,Tormenta del desierto,Parada,30,Muralla tsunami,Parada,38,Determinación de portero,LIBRE,43
0F1C3FE7,5132,c11701070,Ravyn Grooves,Viento,MED,DEF,Justicia,normal,Club de baile,Entrada cegadora,Regate,1,Rompehielos,Defensa,13,Círculo de hielo,LIBRE,20,Aikido,Regate,30,Túnel tornado,Regate,38,Impulso temporal,LIBRE,43,Ciclón,Defensa,30,Torre perfecta,Defensa,38,Guardián férreo,LIBRE,43
88842328,5133,c11701080,Berlinda Glitz,Montana,MED,DEF,Brecha,normal,Club de baile,Amago y esprint,Regate,1,La gran muralla,Defensa,13,Carrera a 3 piernas,LIBRE,20,Dragón ascendente,Regate,30,Superelástico,Regate,38,Impulso temporal,LIBRE,43,Muralla de las montañas,Defensa,30,Escudo corporal,Defensa,38,Guardián férreo,LIBRE,43
73A9A195,5137,c11701120,Bellie Jerant,Viento,MED,DEL,Tension,normal,Club de baile,Paso engañoso,Regate,1,Tiro rotativo,Tiro,13,Aikido,LIBRE,20,Hora celestial,Regate,30,Patín aéreo,Regate,38,Catalizador elemental,LIBRE,43,Bestia del trueno,Tiro,30,Remate en V,Tiro,38,Sobrecarga ardiente,LIBRE,43
419FC317,5135,c11701100,Marjorette Pompom,Bosque,MED,DEF,Tension,normal,Club de baile,Paso engañoso,Regate,1,La niebla,Defensa,13,Regate múltiple,LIBRE,20,Engaño torero,Regate,30,Campo de fuerza,Regate,38,Catalizador elemental,LIBRE,43,Niebla mística,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43
919F1269,5134,c11701090,Hedrick Wilspin,Fuego,POR,MED,Tension,normal,Club de baile,Despeje de puño,Parada,1,Acelerrelámpago,Regate,13,Despeje explosivo,LIBRE,20,Mano celestial X,Parada,30,Escudo de fuerza total,Parada,38,Determinación de portero,LIBRE,43,Balón galgo,Regate,30,Vuelo de Ícaro,Regate,38,Catalizador elemental,LIBRE,43
6AB290D4,5138,c11701130,Fizz Kablooey,Bosque,DEL,MED,Contra,normal,Club de baile,Tiro rasante,Tiro,1,Mirada al futuro,Regate,13,Lecho de rosas,LIBRE,20,Remate seguridad,Tiro,30,Triángulo letal,Tiro,38,Sobrecarga ardiente,LIBRE,43,Ultraluna,Regate,30,Himno de Atenea,Regate,38,Impulso temporal,LIBRE,43
5884F256,5136,c11701110,Jubilee Meriday,Montana,DEF,MED,Contra,normal,Club de baile,Robo rodante,Defensa,1,Superarmadillo,Regate,13,Muralla de las montañas,LIBRE,20,Acrobacia robótica,Defensa,30,La montaña,Defensa,38,Guardián férreo,LIBRE,43,Dragón ascendente,Regate,30,Espada real,Regate,38,Catalizador elemental,LIBRE,43
D64C0296,4766,c11500440,Emi Blanchett,Bosque,DEL,POR,Afinidad,normal,Club de baile,Tiro rasante,Tiro,1,Aplastamiento,Parada,13,Remate seguridad,LIBRE,20,Pentagrama,Tiro,30,Triángulo letal,Tiro,38,Sobrecarga ardiente,LIBRE,43,Giroparada,Parada,30,Manos infinitas,Parada,38,Determinación de portero,LIBRE,43
