# Con que busto se dibuja cada personaje debajo de la cara (NOTAS O-148, O-154).
# cuerpo = fichero de 10_icon_chr/uniform/<cuerpo>_l.png, ya en su talla.
# complexion = cuerpo base 3D (c000101..c000401); tipo_cuerpo = 0-7, lo que usa
# el filtro de cuerpo del juego; origen = camiseta / portero / propia / respaldo.
# Lo genera herramientas/construir_cuerpos.py.
identidad,cuerpo,complexion,tipo_cuerpo,origen
D3F44B4E,u117407_10_00,c000401,6,camiseta
D404816C,u117208_10_00,c000301,7,camiseta
D4074BEE,u117404_10_00,c000201,3,camiseta
D40F3A00,u117401_10_00,c000101,0,camiseta
D424E3AF,u010901_10_00,c000101,0,camiseta
D427CE7D,u11220500,c000401,5,propia
D433A672,u117407_10_00,c000401,6,camiseta
D43B58D1,u021505_10_00,c000301,4,camiseta
D445A6E5,u117402_10_00,c000101,1,camiseta
D456DF0B,u010201_10_00,c000101,0,camiseta
D46876F2,u080901_10_00,c000101,0,camiseta
D46EC0AA,u111501_10_00,c000101,0,camiseta
D476C9C8,u117403_10_00,c11500260,2,respaldo_equipo
D4787F6C,u117403_10_00,c000201,2,camiseta
D47B3AA3,u115105_10_00,c000301,4,camiseta
D48AA6FE,u117401_10_00,c000101,0,camiseta
D49704B2,u030401_10_00,c000101,0,camiseta
D49CDCE4,u117406_10_00,c000401,5,camiseta
D4B2C9ED,u051801_10_00,c000101,0,respaldo_equipo
D4B63A8C,u117401_10_00,c000101,0,camiseta
D4B76E4B,u060802_10_00,c000101,1,camiseta
D4C5355A,u115101_10_00,c000101,0,camiseta
D4DA0F09,u11808110,c000301,7,propia
D4DF7414,u117407_10_00,c000401,6,camiseta
D4DFFB59,u011154_10_00,c000201,3,portero
D4E222D0,u117403_10_00,c000201,2,camiseta
D5075F6D,u117205_10_00,c000301,4,respaldo_equipo
D50BEB74,u021801_20_00,c000101,0,camiseta
D518653E,u11808010,c000301,4,propia
D51D1E23,u117401_10_00,c000101,0,camiseta
D51D916E,u011103_10_00,c000201,2,camiseta
D52048E7,u117402_10_00,c000101,1,camiseta
D53F06E8,u060901_10_00,c000101,0,camiseta
D548CCC9,u117406_10_00,c000401,5,camiseta
D5556E85,u030401_10_00,c000101,0,camiseta
D55EB6D3,u117401_10_00,c000101,0,camiseta
D567DEF1,u11801040,c000301,4,propia
D56B7D8E,u115101_10_00,c000101,1,camiseta
D56C29FF,u021201_10_00,c000101,0,camiseta
D57450BB,u117406_10_00,c000401,5,camiseta
D587CCD2,u117406_10_00,c000401,5,camiseta
D5959F48,u051804_10_00,c000201,3,camiseta
D5AA1CC5,u080905_10_00,c000301,4,camiseta
D5ACAA9D,u111505_10_00,c000301,4,camiseta
D5BA155B,u117401_10_00,c000101,0,camiseta
D5C521D9,u117402_10_00,c000101,1,camiseta
D5CD5037,u117405_10_00,c000301,4,camiseta
D5F8771D,u031001_10_00,c000101,0,camiseta
D5F932E6,u021555_10_00,c000301,4,portero
D60318BC,u117405_10_00,c000301,4,camiseta
D6114B26,u051706_10_00,c000401,5,camiseta
D611EC91,u111801_10_00,c000101,0,camiseta
D61D1732,u020851_10_00,c000101,0,portero
D6240F36,u115105_10_00,c000301,4,camiseta
D63E4E78,u061701_10_00,c000101,0,camiseta
D63EC135,u117407_10_00,c000401,6,camiseta
D63F68B9,u115103_10_00,c000201,2,camiseta
D643CF9C,u051101_10_00,c000101,0,respaldo_equipo
D6498459,u117401_10_00,c000101,0,camiseta
D64C0296,u115101_10_00,c000101,1,camiseta
D675182B,u117405_10_00,c000301,4,camiseta
D6838B03,u115101_10_00,c000101,0,camiseta
D6994500,u011201_10_00,c000101,0,camiseta
D699CA4D,u117403_10_00,c000201,2,camiseta
D6A1A5E5,u010105_10_00,c000301,4,respaldo_generico
D6A49C89,u117406_10_00,c000401,5,camiseta
D6D1BAEB,u030503_10_00,c000201,2,camiseta
D6DA62BD,u117402_10_00,c000101,1,camiseta
D6F6222C,u115104_10_00,c000201,3,camiseta
D713D0DC,u030505_10_00,c000301,4,camiseta
D718088A,u117405_10_00,c000301,4,camiseta
D72BD7D4,u050701_10_00,c000101,0,respaldo_equipo
D72F2F94,u115107_10_00,c000401,6,camiseta
D741E134,u115105_10_00,c000301,4,respaldo_equipo
D75B2F37,u011203_10_00,c000201,2,camiseta
D75BA07A,u117402_10_00,c000101,1,camiseta
D75F56A4,u117401_10_00,c000101,0,camiseta
D766F6BE,u117406_10_00,c000401,5,camiseta
D7839F80,u06039100,c000301,4,propia
D78BEE6E,u117401_10_00,c000101,0,camiseta
D78D1393,u020905_10_00,c000301,4,camiseta
D78E68A1,u117402_10_00,c000101,1,camiseta
D798BF7A,u071001_10_00,c000101,0,respaldo_equipo
D7A31A13,u112206_10_00,c000401,5,camiseta
D7A4647D,u050407_10_00,c000401,6,camiseta
D7B4DBA4,u041501_10_00,c000101,0,camiseta
D7B7721C,u117402_10_00,c000101,1,camiseta
D7C1728B,u117403_10_00,c000201,2,camiseta
D7D055C7,u040105_10_00,c000301,4,respaldo_equipo
D7FCAB02,u117401_10_00,c000101,0,camiseta
D80776E5,u117401_10_00,c000101,0,camiseta
D826A9B3,u020501_10_00,c000101,0,camiseta
D82D1FC0,u060301_10_00,c000101,0,camiseta
D83032C1,u032105_10_00,c000301,4,camiseta
D830BD8C,u042107_10_00,c000401,6,camiseta
D83BEA97,u020603_10_00,c000201,2,camiseta
D85AD5E1,u117401_10_00,c000101,0,camiseta
D8620329,u115105_10_00,c000301,4,camiseta
D8784267,u117401_10_00,c000101,0,camiseta
D87A2169,u117405_10_00,c000301,4,camiseta
D8878660,u050901_10_00,c000101,0,camiseta
D89739B9,u010205_10_00,c000301,4,respaldo_equipo
D897B6F4,u117402_10_00,c000101,1,camiseta
D89C6EA2,u020701_10_00,c000101,0,camiseta
D8A50680,u01002610,c000401,6,propia
D8A80C73,u117401_10_00,c000101,0,camiseta
D8A8833E,u060605_10_00,c000301,4,camiseta
D8BDD235,u110405_10_00,c000301,4,camiseta
D8CEF448,u071101_10_00,c000101,0,camiseta
D8DF491F,u117406_10_00,c000401,5,camiseta
D8E29096,u117406_10_00,c000401,5,camiseta
D8E3D56D,u117407_10_00,c000401,6,camiseta
D8F0C30C,u05020350,c000101,1,propia
D90C9E7F,u071101_10_00,c000101,0,camiseta
D9112531,u010901_10_00,c000101,0,respaldo_equipo
D91D2328,u117401_10_00,c000101,0,camiseta
D920FAA1,u117405_10_00,c000301,4,camiseta
D921BF5A,u117401_10_00,c000101,0,camiseta
D932A93B,u040101_10_00,c000101,0,camiseta
D946BD7A,u11010100,c000101,0,propia
D955538E,u040851_10_00,c000101,0,portero
D955DCC3,u117402_10_00,c000101,1,camiseta
D963436D,u020851_10_00,c000101,0,portero
D96A6644,u117401_10_00,c000101,0,camiseta
D9724404,u115105_10_00,c000301,4,camiseta
D98934EF,u112151_10_00,c000101,0,portero
D998BFD6,u117401_10_00,c000101,0,camiseta
D9B735C5,u050701_10_00,c000101,0,camiseta
D9B84B5E,u117405_10_00,c000301,4,camiseta
D9BA2850,u117405_10_00,c000301,4,camiseta
D9BAA71D,u010801_10_00,c000101,0,camiseta
D9C51CD2,u117401_10_00,c000101,0,camiseta
D9D15308,u117401_10_00,c000101,0,camiseta
D9F258F6,u032106_10_00,c000401,5,camiseta
D9F980A0,u020652_10_00,c000101,1,portero
DA0DE081,u112151_10_00,c000101,0,portero
DA3C9F30,u117406_10_00,c000401,5,camiseta
DA3D36BC,u115104_10_00,c000201,3,camiseta
DA3E7373,u010901_10_00,c000101,0,camiseta
DA3EFC3E,u117405_10_00,c000301,4,camiseta
DA41C8BC,u117401_10_00,c000101,0,camiseta
DA56F75D,u117401_10_00,c000101,0,camiseta
DA768C98,u117401_10_00,c000101,0,camiseta
DA7D54CE,u030106_10_00,c000401,5,respaldo_equipo
DA8F8D5C,u117402_10_00,c000101,1,camiseta
DA99F746,u117401_10_00,c000101,0,camiseta
DAA42ECF,u117406_10_00,c000401,5,camiseta
DAA56B34,u117401_10_00,c000101,0,camiseta
DAB0C2AA,u070402_10_00,c000101,1,camiseta
DAB67D55,u050204_10_00,c000201,3,camiseta
DAC2FE0E,u110903_10_00,c000201,2,camiseta
DAD108AD,u117402_10_00,c000101,1,camiseta
DAD187E0,u040751_10_00,c000101,0,portero
DAE3B8D9,u11807170,c000101,1,propia
DAEEB22A,u117401_10_00,c000101,0,camiseta
DAFAE1AF,u111404_10_00,c000201,3,camiseta
DAFC57F7,u080801_10_00,c000101,0,camiseta
DB000323,u115104_10_00,c000201,3,camiseta
DB009439,u110901_10_00,c000101,0,camiseta
DB018EE0,u111103_10_00,c000201,2,camiseta
DB0288D8,u11010030,c000301,4,propia
DB13629A,u117403_10_00,c000201,2,camiseta
DB13EDD7,u040701_10_00,c000101,0,camiseta
DB18BACC,u020301_10_00,c000101,0,camiseta
DB214AC5,u117405_10_00,c000301,4,camiseta
DB21D2EE,u11807070,c000201,2,propia
DB2C5750,u060402_10_00,c000101,1,camiseta
DB2CD81D,u117401_10_00,c000101,0,camiseta
DB2D7191,u115103_10_00,c000201,2,camiseta
DB4CEBDE,u08060090,c000201,2,propia
DB4DE76B,u117405_10_00,c000301,4,camiseta
DB5B9D71,u117407_10_00,c000401,6,camiseta
DB6644F8,u117402_10_00,c000101,1,camiseta
DB670103,u117402_10_00,c000101,1,camiseta
DB72A89D,u070406_10_00,c000401,5,camiseta
DB741762,u040101_10_00,c000101,0,camiseta
DB83A28B,u117405_10_00,c000301,4,camiseta
DB949D6A,u117406_10_00,c000401,5,camiseta
DBB4E6AF,u117457_10_00,c000401,6,portero
DBBF3EF9,u117403_10_00,c000201,2,camiseta
DBFC9609,u117402_10_00,c000101,1,camiseta
DBFEF507,u117401_10_00,c000101,0,camiseta
DC07E747,u117402_10_00,c000101,1,camiseta
DC111210,u021201_10_00,c000101,1,camiseta
DC1A450B,u041001_10_00,c000101,0,camiseta
DC2570C1,u117401_10_00,c000101,0,camiseta
DC25FF8C,u060705_10_00,c000301,4,camiseta
DC48FBAE,u115103_10_00,c000201,2,camiseta
DC4F97E1,u030605_10_00,c000301,4,camiseta
DC5235AD,u117406_10_00,c000401,5,camiseta
DC6FEC24,u117403_10_00,c000201,2,camiseta
DC782D93,u112302_10_00,c000101,1,camiseta
DC7DBFBE,u050101_10_00,c000101,0,camiseta
DC81B13B,u115101_10_00,c000101,1,camiseta
DC88803C,u081202_10_00,c000101,1,camiseta
DC8A0A57,u117405_10_00,c000301,4,camiseta
DC8F2CBD,u111601_10_00,c000101,0,camiseta
DC9AD6B4,u115105_10_00,c000301,4,camiseta
DCB69625,u010901_10_00,c000101,0,camiseta
DCBDC13E,u040401_10_00,c000101,0,camiseta
DCC50FB8,u070655_10_00,c000301,4,portero
DCCF66BA,u040101_10_00,c000101,0,camiseta
DCD5DB61,u040155_10_00,c000301,4,portero
DCE56D7B,u115106_10_00,c000401,5,camiseta
DCF53ED5,u117407_10_00,c000401,6,camiseta
DCF75DDB,u117405_10_00,c000301,4,camiseta
DCFC0AC0,u070301_10_00,c000101,0,camiseta
DD07658F,u070501_10_00,c000101,0,camiseta
DD3537EC,u117405_10_00,c000301,4,camiseta
DD3754E2,u117405_10_00,c000301,4,camiseta
DD37DBAF,u010701_10_00,c000101,0,camiseta
DD486060,u117405_10_00,c000301,4,camiseta
DD4D468A,u111603_10_00,c000201,2,camiseta
DD58BC83,u115108_10_00,c000301,7,camiseta
DD7F2444,u031003_10_00,c000201,2,camiseta
DD7FAB09,u040401_10_00,c000101,0,camiseta
DD8DFDD6,u030607_10_00,c000401,6,camiseta
DD905F9A,u117406_10_00,c000401,5,camiseta
DD90D0D7,u061405_10_00,c000301,4,camiseta
DD91F616,u115103_10_00,c000201,2,camiseta
DDACC3E8,u117402_10_00,c000101,1,camiseta
DDAD8613,u117402_10_00,c000101,1,camiseta
DDBA47A4,u112302_10_00,c000101,1,camiseta
DDBFD589,u050101_10_00,c000101,0,camiseta
DDC58D70,u117401_10_00,c000101,0,camiseta
DDD82F3C,u041056_10_00,c000401,5,portero
DDD8A071,u117407_10_00,c000401,6,camiseta
DDE71AF6,u117405_10_00,c000301,4,camiseta
DDF34973,u11140500,c000101,1,propia
DE1404B9,u061501_10_00,c000101,0,camiseta
DE148BF4,u117401_10_00,c000101,0,camiseta
DE180CC4,u117405_10_00,c000301,4,camiseta
DE259F2F,u010101_10_00,,,respaldo_generico
DE26E9C4,u050701_10_00,c000101,0,respaldo_equipo
DE281786,u117402_10_00,c000101,1,camiseta
DE29527D,u117401_10_00,c000101,0,camiseta
DE3B01E7,u050105_10_00,c000301,4,camiseta
DE44BA28,u117405_10_00,c000301,4,camiseta
DE4F15A6,u115101_10_00,c000101,0,camiseta
DE5C741F,u117401_10_00,c000101,0,camiseta
DE5CFB52,u041258_10_00,c000301,7,portero
DE63CE98,u117401_10_00,c000101,0,camiseta
DE7C0FDA,u117403_10_00,c000201,2,camiseta
DE919847,u061302_10_00,c000101,1,camiseta
DE973728,u031451_10_00,c000101,0,portero
DEAE22C0,u040301_10_00,c000101,0,camiseta
DEB1E382,u117405_10_00,c000301,4,camiseta
DEB30FC1,u010601_10_00,c000101,0,camiseta
DEB3808C,u117402_10_00,c000101,1,camiseta
DEBB395A,u071657_10_00,c000401,6,portero
DEBC9711,u117401_10_00,c000101,0,camiseta
DEC5E321,u115108_10_00,c000301,7,camiseta
DEC9405E,u11802050,c000401,5,propia
DECCB40E,u117401_10_00,c000101,0,camiseta
DECFB3A6,u080207_10_00,c000401,6,camiseta
DEE65266,u117405_10_00,c000301,4,camiseta
DEF0287C,u020951_10_00,c000101,0,portero
DEF11A5F,u110307_10_00,c000401,6,camiseta
DEFB7F67,u045601_10_00,c000101,0,camiseta
DF0DD991,u080201_10_00,c000101,0,camiseta
DF0EDE39,u117407_10_00,c000401,6,camiseta
DF1FD8BC,u040102_10_00,c000101,1,respaldo_equipo
DF243851,u117401_10_00,c000101,0,camiseta
DF32424B,u020901_10_00,c000101,0,camiseta
DF337068,u110305_10_00,c000301,4,camiseta
DF34DCE9,u080705_10_00,c000301,4,camiseta
DF391550,u045605_10_00,c000301,4,camiseta
DF405615,u071706_10_00,c000401,5,camiseta
DF71EABB,u117403_10_00,c000201,2,camiseta
DF7389B5,u117405_10_00,c000301,4,camiseta
DF79536D,u071606_10_00,c000401,5,camiseta
DF9E9165,u041201_10_00,c000101,0,camiseta
DFA12BE2,u060802_10_00,c000101,1,camiseta
DFA1A4AF,u117404_10_00,c000201,3,camiseta
DFBE65ED,u117402_10_00,c000101,1,camiseta
DFD5A40C,u115103_10_00,c000201,2,camiseta
DFD6E1C3,u117401_10_00,c000101,0,camiseta
DFEA7DB1,u117403_10_00,c000201,2,camiseta
DFEB384A,u117406_10_00,c000401,5,camiseta
DFF96BD0,u050105_10_00,c000301,4,camiseta
E00DD123,u117402_10_00,c000101,1,camiseta
E0151F14,u117401_10_00,c000101,0,camiseta
E0188C12,u042001_10_00,c000101,0,camiseta
E01F82B9,u117405_10_00,c000301,4,camiseta
E0225B30,u011307_10_00,c000401,6,camiseta
E022D47D,u117407_10_00,c000401,6,camiseta
E02D6F3A,u111701_10_00,c000101,0,camiseta
E0389533,u115107_10_00,c000401,6,respaldo_equipo
E03FF97C,u117401_10_00,c000101,0,camiseta
E0559111,u117402_10_00,c000101,1,camiseta
E0617C8D,u117402_10_00,c000101,1,camiseta
E0674C3F,u030101_10_00,c000101,0,camiseta
E06AA4DB,u030101_10_00,c000101,0,camiseta
E07A944F,u010105_10_00,c000301,4,camiseta
E0855048,u030302_10_00,c000101,1,camiseta
E085DF05,u117406_10_00,c000401,5,camiseta
E08D745E,u050701_10_00,c000101,0,respaldo_equipo
E09360C3,u11150500,c000301,7,propia
E0962C85,u061705_10_00,c000301,4,camiseta
E0AA5516,u051302_10_00,c000101,1,camiseta
E0B8068C,u117402_10_00,c000101,1,camiseta
E0C6F8B8,u021703_10_00,c000201,2,camiseta
E0CDAFA3,u041405_10_00,c000301,4,camiseta
E0DA6E14,u112205_10_00,c000301,4,camiseta
E0F1DFA6,u115107_10_00,c000401,6,camiseta
E10FC594,u041455_10_00,c000301,4,portero
E1180423,u112201_10_00,c000101,0,camiseta
E12368AC,u021401_10_00,c000101,0,camiseta
E1357691,u115101_10_00,c000101,1,camiseta
E147B532,u117403_10_00,c000201,2,camiseta
E153A35B,u050605_10_00,c000301,4,respaldo_equipo
E1683F21,u051307_10_00,c000401,6,camiseta
E17A6CBB,u117405_10_00,c000301,4,camiseta
E18544CB,u115101_10_00,c000101,0,camiseta
E197746B,u010101_10_00,c000101,0,camiseta
E19C2370,u070205_10_00,c000301,4,camiseta
E1A316BA,u117407_10_00,c000401,6,camiseta
E1A52608,u070755_10_00,c000301,4,portero
E1D77523,u117406_10_00,c000401,5,camiseta
E1DDE88E,u117402_10_00,c000101,1,camiseta
E1E03107,u011305_10_00,c000301,4,camiseta
E1E0BE4A,u117402_10_00,c000101,1,camiseta
E1E8A98C,u030906_10_00,c000401,5,camiseta
E1EF050D,u111701_10_00,c000101,0,camiseta
E1FAFF04,u115107_10_00,c000401,6,respaldo_equipo
E1FD934B,u117402_10_00,c000101,1,camiseta
E20C6147,u117401_10_00,c000101,0,camiseta
E213A005,u010203_10_00,c000201,2,camiseta
E2197ADD,u010101_10_00,c000101,0,camiseta
E227C2D4,u117401_10_00,c000101,0,camiseta
E22C1A82,u030306_10_00,c000401,5,camiseta
E23A799E,u115104_10_00,c000201,3,camiseta
E24B6F7A,u117402_10_00,c000101,1,camiseta
E25359D8,u110255_10_00,c000301,4,portero
E254F559,u08060090,c000201,2,propia
E2593CE0,u117402_10_00,c000101,1,camiseta
E2646A24,u117407_10_00,c000401,6,camiseta
E264E569,u011406_10_00,c000401,5,camiseta
E2686259,u117405_10_00,c000301,4,camiseta
E26DF021,u080305_10_00,c000301,4,camiseta
E2713715,u070101_10_00,c000101,0,camiseta
E273CBB4,u061701_10_00,c000101,0,camiseta
E27E2B6A,u115101_10_00,c000101,1,camiseta
E27FA6A9,u11600010,c000101,0,propia
E28B11FA,u041353_10_00,c000201,2,portero
E2963CFB,u011007_10_00,c000401,6,camiseta
E29CD04D,u112201_10_00,c000101,0,camiseta
E2B58DBC,u115105_10_00,c000301,4,camiseta
E2B92EC3,u11804040,c000301,4,propia
E2C3615C,u117401_10_00,c000101,0,camiseta
E2D63DB3,u117401_10_00,c000101,0,camiseta
E2E98734,u117401_10_00,c000101,0,camiseta
E2ECEB4F,u051202_10_00,c000101,1,camiseta
E2FEB8D5,u117405_10_00,c000301,4,camiseta
E3010B6B,u117405_10_00,c000301,4,camiseta
E3018426,u030501_10_00,c000101,0,camiseta
E3145784,u117407_10_00,c000401,6,camiseta
E32BED03,u117407_10_00,c000401,6,camiseta
E32E8178,u051202_10_00,c000101,1,camiseta
E33CD2E2,u117405_10_00,c000301,4,camiseta
E3497BCD,u041306_10_00,c000401,5,camiseta
E35456CC,u011001_10_00,c000101,0,camiseta
E35EBA7A,u112205_10_00,c000301,4,camiseta
E373C8C8,u11500060,c000301,7,propia
E37E3FE9,u117401_10_00,c000101,0,camiseta
E389054D,u117405_10_00,c000301,4,camiseta
E39133EF,u110201_10_00,c000101,0,camiseta
E391CB7A,u117401_10_00,c000101,0,camiseta
E39B56D7,u117407_10_00,c000401,6,camiseta
E39C587C,u041901_10_00,c000101,0,camiseta
E3A5CA91,u115105_10_00,c000301,4,camiseta
E3A60013,u117401_10_00,c000101,0,camiseta
E3A68F5E,u011407_10_00,c000401,6,camiseta
E3AF9A16,u080305_10_00,c000301,4,camiseta
E3BC415D,u115101_10_00,c000101,1,camiseta
E3CE0B70,u117403_10_00,c000201,2,camiseta
E3E5A8E3,u117402_10_00,c000101,1,camiseta
E3EE70B5,u030355_10_00,c000301,4,portero
E405A944,u11806080,c000301,4,propia
E4082CFA,u061702_10_00,c000101,1,camiseta
E408A3B7,u117406_10_00,c000401,5,camiseta
E42729A4,u051706_10_00,c000401,5,camiseta
E42ABB7C,u117401_10_00,c000101,0,camiseta
E42C1413,u041855_10_00,c000301,4,portero
E4357A3E,u117401_10_00,c000101,0,camiseta
E440D311,u041501_10_00,c000101,0,camiseta
E44B840A,u021401_10_00,c000101,0,camiseta
E46CB7CF,u020701_10_00,c000101,0,camiseta
E4779735,u06039020,c000401,6,propia
E47A6014,u115101_10_00,c000101,0,camiseta
E492FE0B,u117407_10_00,c000401,6,camiseta
E498601B,u042001_10_00,c000101,0,respaldo_equipo
E49BF37A,u010101_10_00,,,respaldo_generico
E4A9DA7F,u020201_10_00,c000101,0,camiseta
E4AF2782,u011207_10_00,c000401,6,camiseta
E4AFA8CF,u117401_10_00,c000101,0,camiseta
E4B5E981,u115101_10_00,c000101,1,camiseta
E4E7D869,u030556_10_00,c000401,5,portero
E4EC003F,u117401_10_00,c000101,0,camiseta
E4F7E8FD,u051405_10_00,c000301,4,camiseta
E50D0D87,u021005_10_00,c000301,4,camiseta
E51A08D9,u010401_10_00,c000101,0,camiseta
E51A8794,u06037390,c000101,1,propia
E525B25E,u030501_10_00,c000101,0,respaldo_equipo
E52E6A08,u117405_10_00,c000301,4,camiseta
E550943C,u117402_10_00,c000101,1,camiseta
E56D4DB5,u011207_10_00,c000401,6,camiseta
E56DC2F8,u117401_10_00,c000101,0,camiseta
E57708B2,u11010070,c000401,6,propia
E57783B6,u010107_10_00,c000401,6,camiseta
E582B926,u041551_10_00,c000101,0,portero
E5AEDDF8,u030205_10_00,c000301,4,camiseta
E5B5FD02,u050204_10_00,c000201,3,camiseta
E5C75B58,u117403_10_00,c000201,2,camiseta
E5CAC980,u117405_10_00,c000301,4,camiseta
E5DDFB85,u110501_10_00,c000101,0,camiseta
E5E8D14B,u117403_10_00,c000201,2,camiseta
E5F71009,u117405_10_00,c000301,4,camiseta
E612812D,u010901_10_00,c000101,0,camiseta
E631296C,u06039320,c000301,4,propia
E632E3EE,u117205_10_00,c000301,4,camiseta
E64D5821,u115101_10_00,c000101,1,camiseta
E64E1DEE,u117401_10_00,c000101,0,camiseta
E65E1470,u081501_10_00,c000101,0,camiseta
E65E836A,u030102_10_00,c000101,1,camiseta
E660BD89,u010201_10_00,c000101,0,camiseta
E661A750,u111004_10_00,c000201,3,camiseta
E673C467,u117401_10_00,c000101,0,camiseta
E680580E,u117402_10_00,c000101,1,camiseta
E69BB112,u060802_10_00,c000101,1,camiseta
E69EDCB7,u010305_10_00,c000301,4,camiseta
E6A16630,u030401_10_00,c000101,0,camiseta
E6AABE66,u117401_10_00,c000101,0,camiseta
E6BCC47C,u117407_10_00,c000401,6,camiseta
E6C3CD49,u050701_10_00,c000101,0,respaldo_equipo
E6D44052,u117402_10_00,c000101,1,camiseta
E6E91696,u117405_10_00,c000301,4,camiseta
E6E999DB,u011104_10_00,c000201,3,camiseta
E6EC6D8B,u11808130,c000401,6,propia
E6ECF5A0,u117407_10_00,c000401,6,camiseta
E6F357D8,u115105_10_00,c000301,4,camiseta
E6FFE3C1,u021805_20_00,c000301,4,camiseta
E7162A65,u117405_10_00,c000301,4,camiseta
E72B7CA1,u117402_10_00,c000101,1,camiseta
E72BF3EC,u011103_10_00,c000201,2,camiseta
E72E07BC,u11808030,c000301,4,propia
E7313DEF,u115101_10_00,c000101,0,camiseta
E7423239,u117401_10_00,c000101,0,camiseta
E751BC73,u11801060,c000401,5,propia
E75A4B7D,u021206_10_00,c000401,5,camiseta
E75D1F0C,u115105_10_00,c000301,4,camiseta
E7630C07,u030451_10_00,c000101,0,portero
E768D451,u117401_10_00,c000101,0,camiseta
E779A91D,u11010020,c000301,4,propia
E77EAE4B,u117405_10_00,c000301,4,camiseta
E78C77D9,u117405_10_00,c000301,4,camiseta
E79AC81F,u111508_10_00,c000301,7,camiseta
E79C7E47,u080901_10_00,c000101,0,camiseta
E7A2D7BE,u010207_10_00,c000401,6,camiseta
E7A3FDCA,u051801_10_00,c000101,0,camiseta
E7B1AE50,u117406_10_00,c000401,5,camiseta
E7D0EB1A,u070501_10_00,c000101,0,camiseta
E7DC0330,u021401_10_00,c000101,0,camiseta
E7F089D9,u117201_10_00,c000101,0,camiseta
E7F3435B,u117402_10_00,c000101,1,camiseta
E80811F1,u010905_10_00,c000301,4,camiseta
E8089EBC,u117402_10_00,c000101,1,camiseta
E80B543E,u115101_10_00,c000101,0,camiseta
E836B902,u010102_10_00,c000101,1,respaldo_generico
E83B8203,u112101_10_00,c000101,0,camiseta
E84810B9,u117405_10_00,c000301,4,camiseta
E84B364C,u117401_10_00,c000101,0,camiseta
E850DE8E,u117401_10_00,c000101,0,camiseta
E86095DF,u117406_10_00,c000401,5,camiseta
E86F81E8,u070205_10_00,c000301,4,camiseta
E877AA3E,u117401_10_00,c000101,0,camiseta
E87F549D,u117405_10_00,c000301,4,camiseta
E8801FD7,u050202_10_00,c000101,1,camiseta
E886A028,u070406_10_00,c000401,5,camiseta
E8880D3E,u050701_10_00,c000101,0,camiseta
E8924C4D,u117403_10_00,c000201,2,camiseta
E89309B6,u117401_10_00,c000101,0,camiseta
E8AF95C4,u117403_10_00,c000201,2,camiseta
E8B9EFDE,u117402_10_00,c000101,1,camiseta
E8CA3575,u080801_10_00,c000101,0,camiseta
E8CC832D,u111402_10_00,c000101,1,camiseta
E8D5DA5B,u11807150,c000301,4,propia
E8E76A2F,u117403_10_00,c000201,2,camiseta
E8E7E562,u040707_10_00,c000401,6,camiseta
E8ECB279,u020301_10_00,c000101,0,camiseta
E9085F42,u080807_10_00,c000401,6,camiseta
E90EE91A,u111401_10_00,c000101,0,camiseta
E9172847,u117402_10_00,c000101,1,camiseta
E917B06C,u11807050,c000101,1,propia
E91B1313,u115101_10_00,c000101,0,camiseta
E9250018,u117403_10_00,c000201,2,camiseta
E9258F55,u040701_10_00,c000101,0,camiseta
E934EA5A,u11010010,c000101,0,propia
E93661A1,u115205_10_00,c000301,4,camiseta
E936F6BB,u110902_10_00,c000101,1,camiseta
E944CA1F,u070406_10_00,c000401,5,camiseta
E94F6875,u117402_10_00,c000101,1,camiseta
E950267A,u117402_10_00,c000101,1,camiseta
E9516381,u117405_10_00,c000301,4,camiseta
E96DFFF3,u117406_10_00,c000401,5,camiseta
E97B85E9,u117401_10_00,c000101,0,camiseta
E9804A4E,u050701_10_00,c000101,0,respaldo_equipo
E982842D,u117405_10_00,c000301,4,camiseta
E98A7A8E,u117403_10_00,c000201,2,camiseta
E992B4B9,u117405_10_00,c000301,4,camiseta
E9A2FFE8,u117401_10_00,c000101,0,camiseta
E9B5C009,u117401_10_00,c000101,0,camiseta
E9BD3EAA,u117407_10_00,c000401,6,camiseta
E9CA7BC6,u010905_10_00,c000301,4,camiseta
E9CAF48B,u117407_10_00,c000401,6,camiseta
E9F9E834,u112101_10_00,c000101,0,camiseta
EA065043,u032101_10_00,c000101,0,camiseta
EA06DF0E,u042106_10_00,c000401,5,camiseta
EA0EAEE0,u117406_10_00,c000401,5,camiseta
EA1660D7,u117402_10_00,c000101,1,camiseta
EA1B7D42,u060303_10_00,c000201,2,camiseta
EA311467,u117405_10_00,c000301,4,camiseta
EA39EAC4,u117401_10_00,c000101,0,camiseta
EA4E20E5,u117403_10_00,c000201,2,camiseta
EA4EAFA8,u010807_10_00,c000401,6,camiseta
EA4F0624,u115108_10_00,c000301,7,camiseta
EA7D3C5A,u112101_10_00,c000101,0,camiseta
EA936402,u02024740,c000101,1,propia
EAA15B3B,u040801_10_00,c000101,0,camiseta
EAA1D476,u117402_10_00,c000101,1,camiseta
EAB2B5CF,u11010020,c000301,4,propia
EAC6A18E,u050601_10_00,c000101,0,camiseta
EAD4F214,u117407_10_00,c000401,6,camiseta
EAD5B7EF,u117401_10_00,c000101,0,camiseta
EAE92B9D,u117403_10_00,c000201,2,camiseta
